Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1774 338.8324 79.005 2.178e-15 1.304e-15 2.798e-16 392.3162 625.81
DG1775 338.4159 79.0659 5.994e-16 5.37e-16 2.084e-16 114.5788 624.56
DG1776 337.9075 79.654 7.22e-16 5.613e-16 2.596e-16 137.9422 623.45
DG1777 338.8511 78.2175 6.808e-16 5.848e-16 2.545e-16 105.5855 623.77
DG1778 338.7875 79.5009 4.392e-16 3.311e-16 1.367e-16 241.9829 627.0
DG1779 337.6059 79.2666 5.94e-16 5.102e-16 2.716e-16 101.6987 626.6
DG1780 339.8044 78.2069 5.234e-16 4.117e-16 2.05e-16 135.6516 623.75
DG1781 338.2925 78.714 6.386e-16 4.454e-16 2.953e-16 119.9236 624.32
DG1782 339.2595 80.23 4.563e-16 3.221e-16 1.938e-16 110.0129 624.42
DG1783 339.8801 79.3381 5.297e-16 6.213e-16 1.752e-16 114.239 623.02
DG1784 338.7177 79.6879 1.024e-15 7.177e-16 2.24e-16 104.5441 623.38
DG1785 338.3881 78.3799 7.498e-16 5.126e-16 2.276e-16 128.413 622.98
DG1786 338.0174 79.8246 6.405e-16 4.531e-16 2.54e-16 106.0895 624.03
DG1787 337.9914 78.4944 9.208e-16 6.547e-16 3.357e-16 112.7843 626.65
DG1788 338.2061 79.9347 5.519e-16 4.957e-16 1.943e-16 100.0954 623.53
DG1789 338.9185 78.8762 5.75e-16 3.717e-16 2.069e-16 124.323 624.22
DG1790 339.2501 79.8854 7.078e-16 4.836e-16 2.312e-16 138.8714 626.69
DG1791 338.8583 78.0405 7.452e-16 4.724e-16 2.074e-16 108.4636 625.4
DG1792 338.2551 78.8398 6.69e-16 4.985e-16 2.509e-16 149.9807 625.69
DG1793 340.1481 79.566 8.333e-16 5.395e-16 2.773e-16 125.6694 625.89
DG1794 338.0483 79.2779 8.104e-16 6.519e-16 3.382e-16 123.0016 626.37
DG1795 338.0358 79.9842 6.552e-16 5.879e-16 2.451e-16 113.1089 625.38
DG1796 339.743 79.2258 7.012e-16 4.636e-16 2.293e-16 113.2858 625.32
DG1797 339.0079 79.1256 6.447e-16 5.815e-16 2.701e-16 102.1706 626.99
DG1798 337.68 78.3647 7.053e-16 5.959e-16 2.26e-16 129.1232 626.4
DG1799 338.2322 79.3945 7.508e-16 4.674e-16 2.304e-16 138.009 622.57
DG1800 338.585 78.0271 7.827e-16 5.777e-16 2.434e-16 132.8727 626.06
DG1801 338.171 78.5696 7.448e-16 4.597e-16 2.599e-16 101.2624 623.84
DG1802 339.3576 79.6441 6.473e-16 4.201e-16 2.391e-16 99.776 624.0
