Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0492 10.3324 81.6531 7.936e-15 5.498e-15 2.242e-15 886.6501 252.04
DG0493 10.8915 82.5863 4.423e-15 2.895e-15 1.573e-15 253.1717 253.84
DG0494 9.7939 81.7437 2.037e-15 1.852e-15 8.218e-16 596.3333 253.47
DG0495 10.1432 80.4361 4.504e-15 2.945e-15 1.177e-15 268.1752 253.23
DG0496 9.6193 82.3179 4.722e-15 3.528e-15 1.267e-15 362.7886 253.17
DG0497 11.8265 80.9381 3.975e-15 3.216e-15 1.153e-15 254.8896 252.68
DG0498 12.0789 82.0615 5.119e-15 2.584e-15 1.405e-15 344.5878 254.71
DG0499 9.8375 80.7757 2.938e-15 1.935e-15 1.434e-15 515.1948 252.82
DG0500 10.9683 81.3792 4.159e-15 3.197e-15 1.732e-15 278.76 252.29
DG0501 10.7807 80.2949 4.284e-15 3.917e-15 1.15e-15 297.0486 253.75
DG0502 10.6087 80.2295 3.277e-15 2.522e-15 1.279e-15 236.458 253.36
DG0503 12.434 81.2926 3.729e-15 3.044e-15 1.704e-15 328.3178 255.7
DG0504 11.4228 81.0733 3.907e-15 3.2e-15 9.209e-16 277.9938 254.21
DG0505 10.2798 79.5463 4.145e-15 3.261e-15 1.451e-15 255.7522 252.36
DG0506 9.2079 81.271 2.392e-15 2.368e-15 1.023e-15 539.0854 254.87
DG0507 10.6397 81.1392 2.408e-15 2.061e-15 8.671e-16 316.2798 255.07
DG0508 8.6532 81.9708 3.951e-15 2.649e-15 1.431e-15 254.9992 254.71
DG0509 10.5146 82.8294 3.059e-15 3.358e-15 1.412e-15 248.3248 252.6
DG2016 17.0374 74.5128 2.74e-15 2.281e-15 8.921e-16 413.2209 270.77
DG2017 16.9243 74.6074 3.057e-15 3.742e-15 1.617e-15 271.7122 270.24
DG2018 17.1953 74.1662 3.076e-15 2.479e-15 8.575e-16 307.6296 270.17
DG2019 16.528 74.7359 4.638e-15 3.092e-15 1.251e-15 307.7526 269.38
DG2020 16.5078 74.7052 2.814e-15 1.736e-15 1.062e-15 321.3611 271.38
