Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4652 231.7341 83.4047 3.233e-16 2.225e-16 1.336e-16 82.0116 801.4
DG4653 231.6555 83.3046 3.431e-16 2.251e-16 1.389e-16 85.5608 801.55
DG4654 231.7458 83.4052 3.587e-16 2.396e-16 1.332e-16 94.6093 802.28
DG5961 220.4782 68.9738 2.45e-16 2.391e-16 1.078e-16 267.9016 793.36
DG5962 220.466 68.7651 4.838e-16 4.177e-16 1.355e-16 83.1615 793.58
DG5963 220.6532 69.0919 3.796e-16 3.417e-16 1.463e-16 65.968 793.64
DG5964 220.5954 68.8795 4.409e-16 2.506e-16 1.646e-16 92.1108 793.48
DG5965 220.5574 68.8158 4.161e-16 2.31e-16 1.372e-16 88.3399 794.06
DG5966 220.2602 68.8103 3.882e-16 3.567e-16 1.542e-16 112.5603 792.91
DG5967 220.2278 68.8177 3.864e-16 2.365e-16 1.672e-16 84.6694 793.39
DG5968 220.4975 68.6592 5.035e-16 2.724e-16 1.929e-16 121.8166 792.86
DG5969 220.5279 69.073 4.266e-16 2.849e-16 1.12e-16 96.2339 794.66
