Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG6689 67.8399 68.132 4.012e-15 2.677e-15 1.276e-15 273.5658 419.55
DG6690 67.4123 68.1388 1.59e-15 9.962e-16 5.147e-16 164.1053 419.65
DG6691 67.1979 68.4539 1.421e-15 1.344e-15 6.748e-16 170.0826 420.02
DG6692 67.5888 67.8103 1.544e-15 1.435e-15 4.909e-16 205.2713 419.2
DG6693 68.3517 67.5069 1.22e-15 1.585e-15 6.001e-16 173.672 419.35
DG6694 68.186 68.5831 1.423e-15 1.081e-15 8.196e-16 181.6771 419.64
DG6695 67.6411 67.7073 2.222e-15 1.579e-15 6.632e-16 220.5702 419.52
DG6696 67.4451 68.6857 1.236e-15 8.91e-16 5.93e-16 158.4062 421.29
DG6697 68.3909 68.8389 1.486e-15 1.316e-15 5.784e-16 201.0388 419.87
DG6698 68.5597 67.9877 1.746e-15 1.163e-15 4.831e-16 167.7311 421.7
DG6699 68.4265 68.4963 2.406e-15 1.546e-15 6.668e-16 175.0482 420.74
