Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2757 58.3144 133.4172 1.137e-16 1.012e-16 4.369e-17 51.8544 1288.87
DG2758 58.3591 133.3743 1.203e-16 1.255e-16 5.354e-17 51.1809 1288.63
DG2759 58.3259 133.4041 1.549e-16 1.456e-16 5.505e-17 53.377 1289.01
DG3143 44.3356 119.0501 4.006e-16 2.425e-16 1.216e-16 146.9756 1314.84
DG3144 44.9166 118.9207 1.231e-16 1.234e-16 5.008e-17 51.6139 1312.51
DG3145 44.8205 118.9463 9.349e-17 6.424e-17 3.465e-17 68.38 1314.47
DG3146 44.1095 119.0688 1.279e-16 6.673e-17 3.838e-17 115.2374 1313.13
DG3147 44.4831 118.9241 1.792e-16 1.199e-16 5.891e-17 51.3312 1314.72
DG3148 43.9389 119.0071 1.51e-16 1.11e-16 6.476e-17 50.3208 1315.21
DG3149 44.0169 119.0259 1.567e-16 7.012e-17 5.727e-17 49.9628 1313.67
DG3150 44.2295 119.007 1.586e-16 1.261e-16 5.615e-17 49.4145 1312.65
DG3151 44.1327 119.1025 8.045e-17 9.041e-17 3.177e-17 108.012 1311.9
DG3152 44.2542 119.2162 1.34e-16 1.452e-16 4.084e-17 73.5623 1312.54
DG3153 44.3776 118.6948 9.512e-17 8.882e-17 4.455e-17 86.0882 1313.94
DG3154 44.2677 119.2291 9.637e-17 9.072e-17 4.472e-17 83.1712 1311.89
DG3155 44.5897 118.6663 1.56e-16 1.195e-16 4.631e-17 46.264 1312.72
DG3156 44.1929 118.4296 1.67e-16 1.333e-16 5.289e-17 44.7912 1313.06
DG3157 44.0162 118.8909 1.644e-16 1.654e-16 7.601e-17 68.6985 1315.19
DG3158 44.5776 118.67 1.156e-16 1.215e-16 4.859e-17 51.4672 1313.46
DG3159 43.8724 118.9572 1.557e-16 1.754e-16 7.012e-17 46.4634 1312.33
DG3160 44.2099 118.9685 1.138e-16 5.59e-17 3.431e-17 90.3468 1312.09
DG3161 44.5871 119.0308 1.379e-16 9.122e-17 3.581e-17 92.7615 1312.73
DG3162 44.4606 119.0522 1.532e-16 1.175e-16 5.104e-17 61.1279 1312.35
DG3163 44.1008 119.4057 1.585e-16 1.204e-16 5.986e-17 50.7556 1313.25
DG3164 44.0548 118.9293 2.133e-16 1.772e-16 7.593e-17 56.1574 1313.43
DG3165 44.4663 118.9563 1.683e-16 1.089e-16 5.127e-17 54.366 1312.47
DG3166 44.2477 119.0196 1.051e-16 1.161e-16 4.659e-17 88.8194 1311.38
