Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4981 38.1606 43.792 7.751e-16 6.924e-16 2.567e-16 263.1155 845.04
DG4982 37.715 43.7182 3.271e-16 1.906e-16 1.291e-16 83.5453 846.31
DG4983 38.0169 43.3952 4.16e-16 2.495e-16 1.602e-16 90.759 845.78
DG4984 38.481 43.8962 3.302e-16 2.94e-16 1.484e-16 84.0587 845.49
DG4985 38.0504 43.9392 3.239e-16 2.93e-16 9.777e-17 95.438 845.92
DG4986 38.3528 43.4422 5.872e-16 3.348e-16 1.476e-16 87.1625 844.33
DG4987 38.6946 43.85 4.04e-16 2.797e-16 1.576e-16 92.4233 845.31
DG4988 37.9329 44.1706 3.131e-16 2.166e-16 1.041e-16 78.0239 845.17
DG4989 38.1351 43.7886 2.697e-16 2.239e-16 1.188e-16 76.6604 846.53
DG4990 38.4082 43.7441 1.908e-16 2.622e-16 9.582e-17 71.1793 845.94
DG4991 38.1292 43.9599 4.211e-16 2.683e-16 1.11e-16 90.7894 846.0
DG4992 37.7606 43.7221 3.883e-16 2.793e-16 1.116e-16 66.6425 845.22
