Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5753 61.1041 72.4323 1.068e-14 7.487e-15 3.197e-15 820.6535 269.71
DG5754 60.6407 71.9004 3.268e-15 3.027e-15 1.338e-15 274.5248 266.68
DG5755 61.0988 72.8789 2.825e-15 2.137e-15 1.024e-15 423.4032 269.47
DG5756 60.4888 71.722 2.388e-15 2.037e-15 8.47e-16 619.2399 268.2
DG5757 61.8449 71.9002 3.904e-15 2.963e-15 9.618e-16 307.42 267.81
DG5758 59.3202 73.364 3.969e-15 3.254e-15 1.309e-15 314.8477 270.33
DG5759 58.617 72.0049 3.251e-15 2.397e-15 1.295e-15 279.9044 268.71
DG5760 63.4122 71.8998 3.217e-15 3.072e-15 1.198e-15 272.9976 267.93
DG5761 60.2465 73.7964 3.251e-15 3.318e-15 9.959e-16 269.1556 269.13
DG5762 59.3003 71.997 3.983e-15 4.777e-15 1.335e-15 230.8816 266.89
DG5763 58.9332 71.5674 4.653e-15 3.509e-15 1.494e-15 316.6876 268.25
DG5764 59.3644 72.2653 3.221e-15 1.628e-15 1.022e-15 454.9411 270.52
DG5765 60.7667 71.5504 5.575e-15 3.593e-15 1.822e-15 265.9258 270.05
DG5766 62.7225 73.6589 2.347e-15 2.197e-15 8.963e-16 410.686 270.95
DG5767 60.2083 69.9531 4.357e-15 2.802e-15 1.272e-15 254.9066 268.54
DG5768 63.8915 71.4883 3.26e-15 2.099e-15 9.055e-16 250.1911 267.65
DG5769 60.9278 74.2693 2.686e-15 2.458e-15 1.053e-15 401.056 268.89
DG5770 62.176 71.9584 5.299e-15 4.079e-15 1.423e-15 268.399 270.41
DG5771 60.794 73.0696 4.831e-15 2.897e-15 1.5e-15 267.9034 267.71
DG5772 62.21 74.1433 3.657e-15 1.422e-15 8.043e-16 406.0718 268.25
DG5773 58.6884 71.7023 3.774e-15 3.482e-15 1.341e-15 267.8902 270.87
DG5774 61.9201 69.861 4.946e-15 2.869e-15 1.317e-15 286.4361 267.07
DG5775 60.6017 73.5388 4.959e-15 3.091e-15 1.697e-15 243.1101 267.53
DG5776 59.8772 74.231 2.783e-15 2.152e-15 1.013e-15 327.8172 268.28
DG5777 62.0941 70.6482 4.35e-15 2.552e-15 1.614e-15 318.4567 270.29
DG5778 60.1981 72.306 5.159e-15 2.627e-15 1.681e-15 279.8319 270.49
DG5779 60.1234 71.7511 2.999e-15 2.4e-15 8.93e-16 431.3655 269.76
