Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0163 232.0814 96.3636 9.596e-15 8.751e-15 4.286e-15 884.3009 130.13
DG0164 232.5875 95.4408 1.405e-14 1.071e-14 4.01e-15 530.1648 130.21
DG0165 232.1133 96.2514 1.438e-14 1.075e-14 4.521e-15 530.5144 130.43
DG0166 231.5842 95.4833 2.264e-14 1.536e-14 5.257e-15 453.4969 129.91
DG0167 231.5046 95.9545 1.505e-14 8.62e-15 5.018e-15 558.7751 130.02
DG3759 247.6608 82.0454 8.711e-15 4.718e-15 2.982e-15 1323.8045 143.71
DG3760 247.6463 82.3097 1.536e-14 1.029e-14 4.477e-15 558.0746 143.87
DG3761 248.449 83.1213 1.124e-14 9.967e-15 4.036e-15 453.1713 143.4
DG3762 248.4079 81.7756 1.115e-14 1.057e-14 4.557e-15 627.057 142.47
DG3763 248.8122 80.6218 1.293e-14 8.068e-15 4.511e-15 444.1986 143.72
DG3764 246.6584 81.9319 1.748e-14 9.868e-15 4.95e-15 490.3687 143.58
DG3765 247.0546 82.8235 1.06e-14 7.782e-15 3.623e-15 440.3929 143.22
DG3766 248.5165 81.7022 1.093e-14 1.044e-14 4.704e-15 400.0173 143.29
