Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3307 215.3644 95.3895 2.738e-16 2.013e-16 7.34e-17 82.2329 1510.84
DG3308 215.5632 95.4038 1.328e-16 9.788e-17 5.105e-17 49.8683 1511.43
DG3309 215.4521 95.2797 1.218e-16 1.213e-16 3.919e-17 55.8364 1510.85
DG3310 215.4487 95.2701 1.381e-16 6.865e-17 4.008e-17 59.6554 1512.31
DG3311 215.4679 95.2048 1.312e-16 1.18e-16 3.987e-17 52.5855 1511.52
DG3312 215.377 95.3647 1.108e-16 9.185e-17 2.911e-17 47.2677 1512.02
DG3313 215.4909 95.4652 8.851e-17 9.596e-17 4.476e-17 44.3098 1511.36
DG3314 215.4586 95.2719 8.449e-17 9.039e-17 4.303e-17 49.2447 1510.95
DG3315 215.3972 95.355 1.044e-16 1.079e-16 3.358e-17 44.4625 1511.22
DG3316 215.5075 95.3222 7.806e-17 8.699e-17 4.378e-17 52.3513 1512.13
DG5689 244.8945 112.5815 1.462e-16 9.498e-17 4.415e-17 55.185 1535.42
DG5690 244.8708 112.616 1.23e-16 7.492e-17 3.678e-17 56.1062 1535.82
DG5691 244.8978 112.7119 1.244e-16 1.176e-16 4.622e-17 44.1741 1535.77
DG5692 244.8906 112.6512 8.761e-17 6.943e-17 3.942e-17 40.5504 1536.03
