Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2793 104.7087 125.0628 5.673e-17 3.16e-17 1.906e-17 37.9792 1868.02
DG3391 102.4078 136.2006 4.125e-17 3.873e-17 1.48e-17 48.0253 1869.23
DG3392 102.4263 136.1968 7.301e-17 7.943e-17 3.246e-17 42.5519 1869.11
DG3393 102.3633 136.0171 7.128e-17 4.049e-17 2.726e-17 37.4324 1869.43
DG3394 102.2848 136.2478 5.007e-17 3.628e-17 1.725e-17 46.959 1869.17
DG3395 102.4788 136.2517 8.58e-17 7.898e-17 2.679e-17 44.6846 1869.73
DG3396 102.3735 136.1562 9.144e-17 8.591e-17 4.069e-17 38.8988 1869.1
DG3397 102.3846 136.3108 9.227e-17 5.022e-17 1.796e-17 39.044 1869.18
DG3398 102.249 136.2539 6.159e-17 6.326e-17 2.623e-17 41.5431 1869.2
DG3399 102.4025 136.2659 6.756e-17 7.687e-17 2.274e-17 38.0946 1869.36
