Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG6340 320.5075 164.5956 2.863e-16 2.351e-16 8.056e-17 100.835 1362.23
DG6341 320.5216 164.7907 1.762e-16 1.069e-16 6.191e-17 48.6388 1362.2
DG6342 321.2622 164.541 1.112e-16 1.16e-16 5.402e-17 54.5041 1362.96
DG6343 320.9691 164.7005 1.321e-16 1.141e-16 5.393e-17 43.8421 1362.29
DG6344 320.0295 164.6394 1.14e-16 9.522e-17 5.041e-17 46.2514 1362.14
DG6345 320.4942 164.3868 9.965e-17 9.461e-17 3.495e-17 58.0289 1362.89
DG6346 321.8657 164.6663 1.481e-16 1.095e-16 5.387e-17 58.8397 1362.63
DG6347 320.2179 164.5077 1.028e-16 1.159e-16 5.609e-17 57.3708 1362.5
DG6348 320.0026 164.6239 9.918e-17 1.086e-16 5.474e-17 50.2723 1362.72
DG6349 320.8047 164.7253 1.067e-16 6.013e-17 4.308e-17 61.5196 1363.0
DG6350 320.6108 164.3683 1.47e-16 1.062e-16 4.314e-17 53.4481 1361.7
DG6351 319.5983 164.4132 1.528e-16 1.097e-16 6.444e-17 49.0728 1362.27
DG6352 319.7778 164.5415 1.608e-16 1.016e-16 6.164e-17 68.5851 1363.4
