Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0065 252.4064 113.5799 4.852e-16 3.112e-16 1.211e-16 102.4072 1222.09
DG0066 252.2188 113.2761 1.92e-16 1.311e-16 5.274e-17 58.7703 1222.47
DG0067 252.2116 113.304 1.622e-16 1.04e-16 4.955e-17 109.5059 1220.29
DG0068 251.8634 113.4577 1.777e-16 1.378e-16 6.009e-17 68.5684 1222.49
DG0069 252.4029 113.9486 1.246e-16 1.226e-16 6.226e-17 55.1659 1221.0
DG0070 251.9147 113.9165 1.468e-16 1.231e-16 4.456e-17 50.8652 1221.02
DG0071 251.996 113.7541 1.846e-16 1.369e-16 5.738e-17 58.7064 1220.93
DG0072 252.5433 114.0219 1.714e-16 1.494e-16 5.629e-17 51.1934 1222.02
DG0073 252.3624 113.8712 9.241e-17 8.716e-17 2.958e-17 77.416 1220.46
DG0074 252.8845 113.734 1.617e-16 1.499e-16 4.875e-17 56.2836 1223.23
DG0075 252.9026 113.9974 1.411e-16 1.501e-16 4.513e-17 48.514 1221.4
DG0076 252.1888 113.6817 1.948e-16 1.445e-16 7.595e-17 59.0126 1221.84
DG0077 252.3906 113.4934 2.24e-16 1.44e-16 6.129e-17 61.8289 1221.8
DG0078 252.2134 113.8767 1.108e-16 1.007e-16 5.967e-17 90.5116 1222.67
DG0079 251.7224 113.6194 1.77e-16 1.403e-16 5.711e-17 63.1373 1219.77
DG0080 252.0344 113.4375 1.396e-16 9.424e-17 3.714e-17 71.9588 1220.74
DG0081 252.2941 113.3318 1.166e-16 1.068e-16 5.059e-17 66.5234 1219.54
DG0082 252.6415 113.2203 1.429e-16 1.43e-16 4.64e-17 60.2797 1218.97
DG0083 252.7746 113.2639 1.864e-16 1.349e-16 7.312e-17 55.1698 1220.94
DG0084 252.3048 113.5291 1.39e-16 1.377e-16 6.414e-17 53.8701 1219.59
DG0085 252.0613 113.1871 1.536e-16 1.575e-16 6.588e-17 62.0513 1221.01
DG0086 252.2108 113.4276 1.213e-16 9.707e-17 4.716e-17 117.0448 1220.17
DG0087 252.7455 113.6174 2.271e-16 2.039e-16 8.931e-17 53.7085 1220.91
DG0088 252.0976 113.9805 1.644e-16 1.224e-16 6.467e-17 62.7838 1220.63
DG0089 252.3863 113.2157 8.857e-17 7.692e-17 4.567e-17 82.8873 1220.79
