Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2135 78.2222 34.734 9.398e-17 9.231e-17 3.249e-17 83.3349 1385.64
DG2136 78.2105 34.6276 1.718e-16 8.756e-17 5.716e-17 62.1509 1385.6
DG2137 78.2984 34.8062 1.543e-16 1.115e-16 5.664e-17 57.1362 1385.67
DG2138 78.2263 34.6813 1.551e-16 9.853e-17 4.743e-17 51.916 1385.7
DG2139 78.2288 34.8587 1.854e-16 1.252e-16 4.366e-17 51.7082 1385.26
DG3621 62.7982 40.7213 3.986e-16 2.388e-16 1.077e-16 200.4944 1363.57
DG3622 62.7292 40.8576 1.826e-16 9.661e-17 6.79e-17 57.5911 1365.45
DG3623 62.7202 40.6476 1.76e-16 1.156e-16 4.189e-17 54.4829 1364.39
DG3624 63.0913 40.7817 1.474e-16 1.004e-16 7.217e-17 66.9395 1365.64
DG3625 63.0397 40.9394 2.588e-16 1.717e-16 6.679e-17 57.2194 1364.35
DG3626 62.8462 40.7079 1.024e-16 6.58e-17 4.627e-17 127.7218 1364.67
DG3627 62.8313 40.9749 1.689e-16 1.392e-16 6.227e-17 60.567 1364.56
DG3628 62.4654 40.7182 1.347e-16 1.245e-16 5.503e-17 53.9781 1363.65
DG3629 63.0416 40.6989 1.108e-16 1.342e-16 5.337e-17 66.5745 1363.85
DG3630 62.6534 40.5623 1.552e-16 1.563e-16 6.302e-17 67.0402 1364.67
DG3631 62.8549 40.702 1.724e-16 1.108e-16 4.597e-17 47.742 1364.69
DG3632 63.1797 40.7425 1.914e-16 1.287e-16 6.78e-17 57.2024 1365.15
