Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2536 91.1533 131.1002 2.581e-16 1.861e-16 6.047e-17 120.8535 943.44
DG2537 90.9732 131.2208 3.619e-16 2.393e-16 1.533e-16 83.7663 943.47
DG2538 91.2055 130.9514 3.427e-16 2.96e-16 1.187e-16 81.7468 943.63
DG2539 91.0327 131.0359 3.758e-16 2.843e-16 1.318e-16 85.8173 944.15
DG2540 91.2304 130.9155 3.327e-16 2.688e-16 1.332e-16 75.1797 944.04
DG3770 66.3763 96.6209 7.912e-16 4.853e-16 1.796e-16 137.6018 949.01
DG3771 66.7786 96.603 2.867e-16 1.749e-16 8.949e-17 58.3281 949.35
DG3772 66.2756 96.4939 2.859e-16 1.744e-16 1.213e-16 70.8274 948.07
DG3773 66.4766 96.6505 1.873e-16 1.736e-16 6.674e-17 75.1406 949.46
DG3774 66.4971 96.4017 2.852e-16 1.923e-16 9.861e-17 71.8942 949.65
DG3775 66.0253 96.6109 2.536e-16 2.007e-16 7.877e-17 76.9913 948.53
DG3776 66.3241 96.2486 4.074e-16 2.884e-16 1.105e-16 85.3265 949.57
DG3777 66.3657 96.6242 2.703e-16 2.392e-16 1.195e-16 68.306 948.91
DG3778 66.1344 96.3264 3.167e-16 1.907e-16 1.073e-16 64.9171 949.7
DG3779 66.1557 96.4792 2.884e-16 2.116e-16 9.076e-17 64.8644 949.19
DG3780 66.4119 96.4705 3.113e-16 1.779e-16 8.417e-17 69.6842 948.55
DG3781 66.6466 96.6244 2.183e-16 1.455e-16 7.75e-17 92.0205 949.08
DG3782 66.1983 96.5258 4.052e-16 2.678e-16 1.151e-16 71.3293 949.28
DG5424 113.0947 122.9779 1.316e-16 1.893e-16 7.641e-17 75.9807 979.49
