Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4693 290.3451 32.3225 6.729e-15 5.709e-15 2.08e-15 836.1807 273.53
DG4694 290.2018 33.0741 4.382e-15 2.649e-15 1.463e-15 297.368 273.77
DG4695 290.155 32.1441 4.05e-15 3.742e-15 1.168e-15 245.8484 273.03
DG4696 289.95 31.5041 2.919e-15 2.534e-15 1.208e-15 218.1613 273.65
DG4697 291.0317 31.5069 2.913e-15 2.405e-15 1.162e-15 241.8169 273.6
DG4698 290.3041 32.6282 2.069e-15 1.955e-15 6.603e-16 406.7861 274.06
DG4699 289.5711 31.7075 3.628e-15 3.429e-15 1.184e-15 258.6442 274.07
DG4700 289.5085 33.1593 3.779e-15 2.15e-15 8.554e-16 302.6362 273.15
DG4701 292.2126 32.1959 2.679e-15 2.711e-15 1.21e-15 239.5661 273.69
DG4702 291.271 33.2157 2.792e-15 1.454e-15 1.065e-15 221.7844 273.85
