Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5576 128.0761 112.4341 2.051e-15 1.764e-15 5.29e-16 341.0787 514.78
DG5577 128.6917 112.2843 1.403e-15 8.497e-16 2.888e-16 127.16 512.05
DG5578 129.0032 112.8102 9.57e-16 8.878e-16 3.504e-16 134.526 513.41
DG5579 127.3547 111.7904 9.597e-16 7.361e-16 3.61e-16 139.8564 513.55
DG5580 127.7262 111.891 7.375e-16 5.69e-16 2.36e-16 257.1167 513.56
DG5581 128.479 112.8791 4.334e-16 5.009e-16 2.493e-16 196.2508 513.74
DG5582 128.8751 112.708 1.11e-15 8.831e-16 3.234e-16 141.3805 513.53
DG5583 127.9996 111.3358 9.311e-16 9.005e-16 3.758e-16 154.9015 513.38
DG5584 128.15 113.0782 5.704e-16 4.285e-16 2.19e-16 207.3853 512.39
DG5585 128.4157 112.9616 1.109e-15 7.589e-16 3.755e-16 141.2596 511.74
DG5586 128.0773 112.9592 1.509e-15 1.02e-15 4.412e-16 145.1076 511.95
DG5587 128.105 112.5651 7.743e-16 4.555e-16 1.638e-16 234.9044 513.87
DG5588 128.7486 111.9829 6.489e-16 3.888e-16 1.928e-16 172.9932 513.5
DG5589 128.6109 113.0663 6.869e-16 6.626e-16 3.741e-16 140.4708 511.51
DG5590 128.9725 112.0548 8.25e-16 5.815e-16 2.681e-16 136.1153 513.97
DG5591 128.3388 112.5992 6.73e-16 4.752e-16 2.158e-16 282.0433 512.39
DG5592 128.5239 112.2369 9.281e-16 6.645e-16 3.002e-16 127.5588 511.61
DG5593 127.485 111.6293 1.135e-15 8.724e-16 4.471e-16 167.8804 515.41
DG5594 128.4396 112.6805 7.794e-16 6.554e-16 2.88e-16 194.3882 511.89
DG5595 127.8497 112.3356 7.496e-16 4.181e-16 1.891e-16 153.7824 512.43
DG6298 128.1094 113.9043 1.671e-15 9.486e-16 3.564e-16 156.1006 506.35
DG6299 128.1724 113.9602 1.722e-15 1.365e-15 4.583e-16 177.1391 506.14
