Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3291 116.1805 32.0817 1.633e-14 1.139e-14 4.876e-15 1140.842 212.95
DG3292 113.9828 30.4373 7.373e-15 4.047e-15 2.682e-15 302.8342 212.76
DG3293 113.7545 30.4566 6.841e-15 5.132e-15 3.034e-15 385.8357 213.13
DG3294 113.6131 32.1203 4.599e-15 3.503e-15 1.352e-15 432.0715 213.4
DG3295 116.7336 33.7102 6.503e-15 4.815e-15 2.057e-15 355.095 212.27
DG3296 119.0628 33.118 7.562e-15 5.979e-15 2.306e-15 368.3296 212.7
DG3297 115.6934 32.368 3.842e-15 4.379e-15 1.866e-15 803.5469 213.31
DG3298 117.135 33.5064 8.132e-15 6.126e-15 2.96e-15 369.0588 213.22
DG3299 115.8933 32.0542 4.564e-15 4.262e-15 1.794e-15 754.3427 213.94
DG3300 113.767 30.241 6.354e-15 4.445e-15 2.658e-15 457.495 213.08
DG3301 114.1374 31.8875 9.029e-15 6.45e-15 2.576e-15 363.659 212.86
DG3302 116.7104 31.7541 3.498e-15 4.785e-15 1.841e-15 421.2102 213.55
DG3303 112.9614 31.5106 4.752e-15 3.082e-15 1.452e-15 386.747 214.38
DG3304 120.1215 31.5982 9.657e-15 5.901e-15 2.294e-15 422.4209 212.99
DG3305 111.8854 31.6435 4.54e-15 4.958e-15 2.851e-15 343.6174 213.86
DG3306 113.2963 32.0751 4.894e-15 4.45e-15 2.076e-15 378.6131 213.11
DG6026 115.3675 56.0798 3.348e-15 1.976e-15 1.005e-15 446.1483 217.31
DG6027 115.5355 55.6222 4.703e-15 3.158e-15 1.904e-15 342.7235 218.12
DG6028 115.9393 55.9156 3.62e-15 3.697e-15 1.456e-15 356.7636 217.8
DG6029 115.1813 56.2081 5.354e-15 3.971e-15 1.455e-15 298.8378 218.19
