Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0568 227.9588 91.813 1.714e-15 1.351e-15 5.256e-16 291.4812 605.94
DG0569 228.1058 91.6989 9.85e-16 7.011e-16 2.894e-16 96.4577 604.77
DG0570 227.6439 91.572 5.657e-16 4.489e-16 2.091e-16 100.2448 605.29
DG0571 228.0534 91.6227 8.265e-16 6.262e-16 2.375e-16 114.4871 604.94
DG0572 228.1656 91.4901 8.707e-16 6.243e-16 3.307e-16 127.7237 604.1
DG0573 228.5661 91.7515 6.439e-16 6.118e-16 2.55e-16 163.0907 605.39
DG0574 227.9334 92.0548 7.278e-16 4.992e-16 1.567e-16 113.368 604.82
DG0575 227.7677 91.9914 6.865e-16 4.939e-16 2.657e-16 121.2234 604.56
DG0576 227.8476 92.1953 1.067e-15 5.735e-16 3.362e-16 124.0526 604.95
DG0577 227.9134 91.6018 6.207e-16 5.205e-16 3.378e-16 107.1142 605.63
