Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2861 207.4278 73.5969 1.023e-14 6.065e-15 2.704e-15 686.4385 133.33
DG2862 208.1081 72.0988 9.474e-15 6.68e-15 3.277e-15 538.5575 133.69
DG2863 208.8186 72.534 1.563e-14 9.971e-15 3.857e-15 503.7312 132.94
DG2864 208.4765 73.5891 1.429e-14 1.007e-14 4.84e-15 433.0754 133.73
DG4245 220.3277 49.5444 3.565e-14 2.938e-14 8.853e-15 1509.5686 128.79
DG4246 218.7565 58.0357 9.072e-15 8.854e-15 4.574e-15 656.9701 127.76
DG4247 223.3045 49.5196 2.668e-14 1.614e-14 6.481e-15 605.8142 129.01
DG4248 227.1326 55.9117 1.14e-14 9.814e-15 5.511e-15 435.5915 126.48
DG4249 213.0621 47.3471 8.274e-15 5.593e-15 3.312e-15 605.1937 126.94
DG4250 217.3439 56.5578 1.459e-14 1.112e-14 5.123e-15 533.9939 127.14
DG4251 229.4649 44.4477 1.426e-14 1.257e-14 3.964e-15 507.8508 127.33
DG4252 225.1055 50.9324 1.314e-14 1.141e-14 4.621e-15 491.3878 127.04
DG4253 219.4638 51.2103 1.796e-14 1.128e-14 5.476e-15 555.9464 127.18
DG4254 212.9545 54.8118 1.367e-14 1.241e-14 5.357e-15 482.6441 129.01
DG4255 217.9534 48.8576 1.201e-14 1.037e-14 3.991e-15 1259.5816 128.09
DG4256 220.2413 50.7039 9.95e-15 1.043e-14 3.434e-15 1244.1526 129.71
DG4257 223.9921 47.5763 1.069e-14 1.014e-14 4.408e-15 436.8161 129.1
DG4258 220.7568 53.3657 1.014e-14 4.167e-15 2.458e-15 714.73 126.55
DG4259 221.0667 53.0255 1.064e-14 7.102e-15 3.376e-15 925.2593 127.72
DG4260 218.8858 50.4468 1.494e-14 1.351e-14 3.772e-15 535.4733 128.23
DG4261 218.7578 48.9754 1.409e-14 1.008e-14 5.669e-15 459.1236 128.98
DG4262 218.8624 46.1294 1.185e-14 1.002e-14 4.676e-15 419.9604 129.49
DG4263 212.8525 52.6768 1.351e-14 1.751e-14 7.161e-15 748.5479 129.1
DG4264 224.3638 57.3537 1.203e-14 8.06e-15 2.457e-15 526.9752 127.82
DG4265 227.8552 48.6227 1.502e-14 1.041e-14 4.857e-15 529.9671 127.98
DG4266 220.7075 55.3509 1.213e-14 8.489e-15 4.304e-15 692.2652 125.88
DG4267 217.8093 55.4197 1.15e-14 8.866e-15 4.13e-15 418.2384 127.54
DG4268 224.9388 42.1384 2.062e-14 1.573e-14 5.897e-15 548.2954 128.0
DG4269 226.5605 48.2561 1.437e-14 1.483e-14 6.089e-15 570.0759 126.65
DG4270 222.3012 52.018 2.329e-14 1.676e-14 6.31e-15 747.9804 129.13
DG4271 220.717 47.2459 1.213e-14 1.261e-14 4.392e-15 1129.3348 128.84
DG4272 221.1713 57.7363 1.606e-14 1.144e-14 5.458e-15 735.203 129.38
DG4273 225.2994 47.9549 1.454e-14 1.185e-14 4.464e-15 448.6407 129.21
DG4274 225.8702 49.2822 9.491e-15 6.382e-15 2.642e-15 1005.0951 127.94
DG4275 221.7772 45.46 1.379e-14 8.878e-15 3.689e-15 519.9103 128.44
DG4276 219.1794 47.4301 9.067e-15 7.885e-15 3.387e-15 446.9568 129.3
DG4277 212.6799 47.7786 9.684e-15 1.009e-14 4.071e-15 729.4492 127.43
DG4278 228.9726 43.9859 2.846e-14 1.711e-14 7.764e-15 569.8765 126.46
DG4279 226.2569 49.9877 1.863e-14 9.271e-15 4.662e-15 892.0838 127.09
DG4280 222.683 45.3204 2.078e-14 1.521e-14 6.92e-15 688.2187 128.73
DG4281 222.4667 52.871 1.106e-14 9.405e-15 3.292e-15 893.9815 126.3
DG4282 224.0892 43.2725 1.581e-14 9.099e-15 6.577e-15 483.2248 128.8
DG4283 213.8149 54.7265 1.528e-14 1.206e-14 6.156e-15 596.236 129.62
DG4284 231.2758 45.3532 1.61e-14 1.35e-14 5.866e-15 669.8271 128.69
DG4285 223.9699 42.8117 1.141e-14 6.32e-15 3.61e-15 647.7789 128.82
DG4286 212.0332 56.5384 1.266e-14 1.341e-14 4.508e-15 559.3241 125.73
DG4287 223.6244 52.9737 1.435e-14 1.074e-14 5.614e-15 605.6073 126.4
DG4288 218.1639 45.8631 1.174e-14 1.168e-14 4.696e-15 870.6293 129.18
DG4289 225.8645 51.91 1.839e-14 7.247e-15 4.892e-15 501.724 127.84
DG4290 210.3342 50.4384 1.746e-14 1.056e-14 5.273e-15 631.4636 125.08
