Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2052 260.1526 90.2102 5.403e-15 3.492e-15 1.571e-15 699.9567 387.73
DG2053 261.4089 90.3182 2.663e-15 1.391e-15 8.687e-16 213.6884 386.56
DG2054 260.029 90.8487 1.183e-15 1.421e-15 4.422e-16 351.6519 385.63
DG2055 260.5636 91.6764 1.986e-15 1.579e-15 7.247e-16 207.3703 386.39
DG2056 260.8703 90.8448 1.24e-15 1.131e-15 4.557e-16 212.6742 387.32
DG2057 259.6124 89.2626 2.552e-15 1.471e-15 7.132e-16 190.2372 386.27
DG2058 259.8396 91.056 1.41e-15 8.179e-16 4.236e-16 174.5597 385.6
DG2059 260.5819 89.7355 1.262e-15 1.082e-15 4.446e-16 398.0674 387.71
DG2060 261.9071 90.47 2.192e-15 1.604e-15 6.879e-16 187.5227 387.12
DG2061 260.1353 91.3334 2.568e-15 1.817e-15 6.79e-16 207.6884 388.3
DG2062 259.8871 89.9223 1.597e-15 1.205e-15 6.706e-16 358.5755 386.97
DG2063 259.5294 90.4691 2.186e-15 1.71e-15 5.658e-16 209.1925 384.56
DG2064 258.6782 89.5728 1.321e-15 1.232e-15 5.05e-16 175.0439 385.63
DG2065 260.3763 89.2383 1.762e-15 1.354e-15 6.947e-16 212.5944 386.48
DG2066 260.5329 90.4091 1.658e-15 1.245e-15 6.248e-16 343.2394 387.16
DG2067 260.635 91.8214 1.84e-15 1.549e-15 7.012e-16 147.8097 387.91
DG2068 258.7581 90.2908 2.143e-15 1.689e-15 7.351e-16 202.6307 386.37
DG2069 260.8371 89.9415 1.349e-15 2.093e-15 6.515e-16 202.5319 388.52
DG2070 259.3008 89.5376 2.358e-15 1.158e-15 7.722e-16 209.5709 387.43
DG2071 258.6471 89.7513 2.51e-15 1.515e-15 6.985e-16 217.6246 387.79
DG2072 259.7718 90.1791 1.991e-15 1.451e-15 6.628e-16 193.5947 386.4
DG2073 260.4189 91.4242 1.176e-15 1.059e-15 4.669e-16 343.8372 388.06
DG2074 260.131 90.8532 1.174e-15 5.422e-16 2.97e-16 419.3816 386.46
