Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1152 168.0083 123.5691 2.229e-15 1.432e-15 7.808e-16 317.7702 538.3
DG1153 167.5378 123.7665 9.476e-16 6.086e-16 3.796e-16 161.3442 537.63
DG1154 167.6511 123.7388 1.088e-15 6.697e-16 4.244e-16 151.0105 536.95
DG1155 168.3001 123.935 9.427e-16 8.004e-16 3.819e-16 133.718 537.17
DG1156 167.9357 123.5884 5.202e-16 7.145e-16 1.884e-16 315.0935 537.29
DG1157 167.9827 123.7519 1.356e-15 9.19e-16 4.599e-16 155.0958 536.99
DG1158 168.2131 122.9024 8.742e-16 8.746e-16 3.128e-16 143.9553 539.11
DG1159 168.0109 124.3503 1.458e-15 1.042e-15 3.741e-16 144.4427 536.84
DG1160 167.4671 123.715 9.002e-16 8.751e-16 3.362e-16 131.5023 536.59
DG1161 168.152 123.5446 1.087e-15 8.87e-16 3.227e-16 135.2839 536.21
DG1162 167.6797 123.1355 9.819e-16 6.313e-16 3.641e-16 128.523 537.81
DG1163 167.8066 123.1903 1.1e-15 8.874e-16 4.014e-16 148.8557 536.67
DG1164 168.057 123.9529 6.888e-16 5.274e-16 2.128e-16 225.4191 535.73
