Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2141 209.9558 91.8324 1.706e-15 1.034e-15 7.227e-16 254.5539 288.6
DG3514 186.5144 83.0665 8.656e-15 5.851e-15 2.566e-15 699.9522 285.38
DG3515 186.9374 82.1639 3.138e-15 2.591e-15 9.544e-16 273.6204 285.86
DG3516 186.5724 83.4672 2.402e-15 1.833e-15 7.829e-16 308.3031 284.64
DG3517 185.4586 84.3235 2.46e-15 2.1e-15 1.096e-15 230.5946 285.92
DG3518 187.8937 83.0062 3.854e-15 2.253e-15 8.188e-16 243.1713 284.95
DG3519 187.0621 81.6531 3.497e-15 2.512e-15 1.185e-15 247.9315 286.19
DG3520 186.2215 83.4318 3.164e-15 1.926e-15 1.391e-15 276.2935 286.06
DG3521 185.9685 83.9864 2.925e-15 2.396e-15 1.05e-15 225.073 285.0
DG3522 185.0804 83.0397 3.587e-15 2.722e-15 9.757e-16 255.7177 285.71
DG3523 186.649 82.8292 3.639e-15 2.637e-15 8.907e-16 238.7117 286.57
DG3524 185.8182 84.1743 3.723e-15 2.159e-15 8.364e-16 234.5481 284.74
DG3525 186.0777 83.193 3.737e-15 2.689e-15 1.272e-15 279.6945 285.16
DG3526 185.703 82.3336 3.838e-15 2.095e-15 9.001e-16 253.8994 285.75
