Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0955 135.9601 151.2218 9.662e-16 5.901e-16 2.036e-16 227.9986 894.98
DG0956 136.4376 151.5738 2.835e-16 2.731e-16 9.717e-17 79.7607 895.33
DG0957 136.8175 151.2034 2.131e-16 1.975e-16 7.388e-17 157.0506 896.51
DG0958 135.6848 150.8304 3.983e-16 1.784e-16 1.158e-16 78.9304 895.8
DG0959 137.2062 151.2613 3.324e-16 2.828e-16 9.907e-17 69.8133 895.21
DG0960 136.6569 151.0659 3.912e-16 2.06e-16 9.067e-17 86.5648 896.26
DG0961 134.8672 151.258 1.957e-16 1.296e-16 7.646e-17 122.8872 895.67
DG0962 136.72 151.2658 2.736e-16 2.612e-16 9.713e-17 66.7127 895.55
DG0963 136.0096 150.7015 2.797e-16 2.425e-16 1.031e-16 97.7963 895.19
DG0964 136.6913 150.9269 2.294e-16 2.059e-16 9.121e-17 89.3814 895.49
DG0965 135.9689 151.2855 3.863e-16 3.089e-16 1.154e-16 91.9722 896.97
DG0966 136.1741 151.3731 2.445e-16 1.501e-16 7.827e-17 172.0745 895.01
DG0967 135.8497 151.5102 3.806e-16 2.226e-16 1.393e-16 80.2777 897.31
DG0968 136.1365 151.7865 2.541e-16 1.214e-16 8.771e-17 98.5873 894.88
DG0969 136.3399 150.9857 3.359e-16 2.807e-16 9.151e-17 79.7221 895.95
DG0970 135.7955 151.4048 2.651e-16 2.738e-16 1.023e-16 93.1105 896.51
DG0971 135.7639 151.1326 2.318e-16 1.771e-16 8.452e-17 185.4732 897.03
DG0972 135.1948 151.1562 2.772e-16 2.081e-16 8.017e-17 67.405 895.78
DG0973 136.2336 151.0363 3.309e-16 2.732e-16 1.419e-16 75.387 895.41
DG0974 135.6047 151.7137 3.304e-16 2.591e-16 1.081e-16 76.0051 896.83
DG0975 137.1227 151.2547 1.58e-16 1.491e-16 8.822e-17 108.0708 895.16
DG0976 136.8671 150.6943 3.515e-16 2.243e-16 1.072e-16 102.0224 896.09
DG0977 135.9706 151.4205 4.035e-16 2.316e-16 1.199e-16 95.8808 895.04
DG0978 136.3 151.018 3.756e-16 2.263e-16 1.057e-16 79.9792 896.55
DG0979 135.9173 150.7155 3.178e-16 2.23e-16 9.113e-17 72.1758 896.52
DG0980 135.1473 151.5708 3.004e-16 2.067e-16 9.887e-17 82.195 895.26
DG4744 136.7909 135.1791 3.165e-16 1.926e-16 8.757e-17 146.532 923.65
DG4745 136.7144 135.2381 3.168e-16 2.231e-16 7.734e-17 67.8288 923.16
DG4746 136.7466 135.2435 2.232e-16 2.163e-16 9.891e-17 79.6057 924.17
DG5265 133.8866 145.4467 2.213e-16 1.565e-16 6.583e-17 78.2044 903.98
DG5266 133.9253 145.4987 2.807e-16 3.691e-16 1.03e-16 88.966 904.24
