Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5939 61.0685 149.4055 2.82e-16 1.63e-16 8.26e-17 104.3928 1722.9
DG5940 61.205 149.4517 8.233e-17 6.591e-17 3.739e-17 45.1538 1721.04
DG5941 61.2518 149.277 7.079e-17 4.936e-17 3.138e-17 48.1516 1721.15
DG5942 60.8327 149.4858 8.327e-17 8.172e-17 2.314e-17 51.4028 1722.19
DG5943 60.8968 149.3989 1.334e-16 9.883e-17 3.683e-17 37.9441 1721.13
DG5944 60.8383 149.2837 1.181e-16 6.545e-17 2.563e-17 35.0947 1722.03
DG5945 61.4087 149.3705 9.018e-17 7.501e-17 3.551e-17 38.8841 1721.55
DG5946 60.8908 149.3464 4.494e-17 5.204e-17 2.727e-17 34.5133 1721.57
DG5947 61.1419 149.616 8.617e-17 7.535e-17 3.31e-17 40.6765 1722.07
DG5948 60.7532 149.2885 7.291e-17 5.372e-17 4.064e-17 46.5163 1722.59
