Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1227 358.6161 124.7983 5.638e-16 3.847e-16 9.899e-17 107.1306 1072.0
DG1228 358.7038 125.1862 1.753e-16 1.789e-16 7.336e-17 64.3995 1072.29
DG1229 358.8025 124.5776 2.304e-16 1.884e-16 9.717e-17 62.0502 1072.41
DG1230 358.8796 124.8329 1.878e-16 1.574e-16 5.779e-17 89.9765 1072.28
DG1231 358.5224 124.7436 3.523e-16 2.223e-16 1.047e-16 76.3324 1072.53
DG1232 358.5537 125.1397 2.1e-16 1.804e-16 1.136e-16 72.258 1073.84
DG1233 358.3737 124.8829 9.488e-17 1.011e-16 6.249e-17 88.2227 1072.1
DG1234 358.6499 124.8873 1.51e-16 1.853e-16 8.478e-17 84.2537 1072.46
DG1235 358.5524 124.5985 2.509e-16 2.097e-16 7.583e-17 68.6767 1071.79
DG1236 358.9207 125.1014 2.002e-16 1.832e-16 8.026e-17 57.2064 1073.39
DG1237 358.8932 124.7733 1.728e-16 1.394e-16 5.751e-17 71.0205 1073.67
DG1238 358.3266 124.8382 2.407e-16 1.841e-16 7.022e-17 61.1871 1073.15
DG1239 358.9385 124.4967 1.968e-16 1.175e-16 8.747e-17 80.1737 1072.37
DG1240 358.3063 124.5881 2.961e-16 1.774e-16 7.126e-17 68.5999 1072.54
DG1241 358.491 124.9483 2.049e-16 1.37e-16 7.981e-17 72.8326 1073.78
DG6021 351.7335 112.9919 1.866e-16 1.556e-16 4.041e-17 107.0452 1092.69
DG6022 351.7916 112.8664 3.631e-16 2.472e-16 1.085e-16 68.4415 1092.62
DG6023 351.8689 113.0978 3.062e-16 2.088e-16 7.158e-17 65.6556 1092.82
DG6024 351.6203 113.1128 3.529e-16 2.689e-16 9.971e-17 92.4725 1092.97
DG6025 351.5297 113.0215 2.961e-16 2.18e-16 9.937e-17 68.3777 1093.33
