Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5130 293.8468 73.8078 6.684e-16 4.748e-16 2.004e-16 268.8573 959.82
DG5131 293.5378 74.2352 3.317e-16 2.281e-16 1.158e-16 60.8996 958.03
DG5132 293.4438 73.7544 1.979e-16 1.627e-16 7.1e-17 89.1056 958.15
DG5133 294.2459 73.4464 3.399e-16 2.953e-16 8.998e-17 81.9088 959.55
DG5134 294.2297 73.783 2.322e-16 2.28e-16 9.657e-17 79.6792 959.9
DG5135 293.7447 74.3389 2.287e-16 1.276e-16 7.9e-17 125.3615 959.03
DG5136 293.3933 73.5343 3.113e-16 2.071e-16 1.066e-16 98.1872 958.95
DG5137 293.2818 73.7249 2.243e-16 1.949e-16 9.707e-17 62.3161 960.66
DG5138 293.081 74.314 3.351e-16 2.171e-16 1.262e-16 82.5639 957.73
DG5139 293.5158 73.64 3.405e-16 1.949e-16 1.106e-16 95.1341 960.0
DG5140 294.3604 73.5066 2.476e-16 2.203e-16 9.374e-17 71.5929 958.84
DG5141 293.818 74.2563 2.805e-16 3.14e-16 1.147e-16 83.2302 957.89
DG5142 294.2533 74.2452 2.864e-16 2.432e-16 1.133e-16 95.5073 959.98
DG5143 293.5398 73.218 3.198e-16 2.517e-16 1.175e-16 82.0191 957.6
DG5144 293.9164 74.1308 1.939e-16 2.148e-16 1.189e-16 65.1507 960.17
DG5145 293.1861 73.2014 2.634e-16 2.101e-16 9.746e-17 74.8669 959.66
DG5146 294.0971 74.0762 1.67e-16 1.802e-16 9.105e-17 129.9166 959.0
DG5147 294.2248 73.5462 2.907e-16 2.301e-16 1.221e-16 77.5208 960.13
DG5148 294.5268 73.9178 2.139e-16 1.259e-16 5.282e-17 88.1513 960.61
DG5149 294.3652 74.4812 2.947e-16 2.616e-16 9.455e-17 86.4172 959.71
DG5150 294.1915 74.1165 2.87e-16 2.612e-16 1.085e-16 102.2524 958.36
DG5151 293.8875 74.6244 2.648e-16 2.36e-16 1.069e-16 71.7554 960.21
DG5152 294.1464 73.9323 2.024e-16 1.666e-16 7.7e-17 127.5285 958.23
DG5153 294.3612 73.516 2.571e-16 1.953e-16 1.113e-16 71.0388 960.22
DG5154 294.2729 73.533 2.15e-16 1.419e-16 5.967e-17 131.8969 959.26
DG5155 294.4246 73.8722 2.261e-16 1.717e-16 8.179e-17 116.8704 958.78
DG5156 293.6974 74.1742 3.872e-16 2.86e-16 1.489e-16 82.1837 960.84
DG5157 293.9019 73.1413 3.182e-16 2.39e-16 1.133e-16 84.5261 960.31
DG5158 294.5967 73.2877 2.546e-16 2.647e-16 1.28e-16 88.7515 958.28
DG5159 294.3073 73.5763 4.057e-16 2.809e-16 1.063e-16 86.2629 960.94
DG5160 294.1448 74.1264 1.879e-16 1.343e-16 4.721e-17 111.6656 959.84
