Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5725 274.6202 64.9368 3.141e-14 3.052e-14 8.489e-15 916.0186 145.56
DG5726 274.5432 62.9486 1.63e-14 1.471e-14 5.66e-15 460.5423 144.67
DG5727 273.4523 63.5726 1.553e-14 1.006e-14 5.218e-15 535.3618 145.43
DG5728 275.2208 66.533 1.058e-14 6.687e-15 3.697e-15 764.6116 146.58
DG5729 275.9045 62.77 1.216e-14 1.465e-14 5.871e-15 509.2403 146.41
DG5730 276.1779 63.0182 1.164e-14 1.032e-14 4.968e-15 505.0413 145.71
DG5731 274.2965 64.911 1.364e-14 9.734e-15 4.853e-15 591.9329 145.31
DG5732 277.1177 66.215 1.186e-14 1.128e-14 4.078e-15 428.2847 145.47
DG5733 273.8765 63.6464 1.705e-14 1.195e-14 6.632e-15 548.843 145.3
DG5734 276.3301 67.4229 1.505e-14 7.94e-15 6.009e-15 503.9965 146.64
DG5735 274.754 62.5682 2.022e-14 1.132e-14 4.019e-15 496.0039 145.46
DG5736 272.0224 64.9433 1.789e-14 1.279e-14 5.697e-15 524.6677 146.54
DG6020 283.133 59.9899 8.144e-15 5.065e-15 3.039e-15 521.9031 160.02
