Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4558 302.2472 105.3026 8.37e-16 7.915e-16 2.858e-16 237.6657 704.68
DG4559 302.9204 105.5467 2.122e-16 1.87e-16 8.591e-17 96.7697 705.16
DG4560 302.0207 105.5111 4.085e-16 2.52e-16 1.866e-16 78.7503 706.01
DG4561 302.6004 105.7701 6.746e-16 2.99e-16 1.602e-16 81.2119 704.92
DG4562 302.4877 105.5945 3.734e-16 2.643e-16 1.514e-16 97.5589 704.57
DG4563 301.7478 105.1905 2.534e-16 2.427e-16 1.086e-16 126.5646 704.69
DG4564 301.7501 105.219 3.625e-16 3.509e-16 1.52e-16 97.1659 705.94
DG4565 302.7037 105.4478 5.018e-16 3.769e-16 1.381e-16 110.0022 706.81
DG4566 302.6986 105.3643 2.515e-16 2.284e-16 1.4e-16 77.3609 704.5
DG4567 302.4671 105.4984 5.691e-16 3.188e-16 1.635e-16 98.4415 705.88
DG4568 301.7501 105.4721 3.747e-16 3.192e-16 1.424e-16 76.8397 705.29
DG4569 302.1688 105.3091 3.464e-16 2.152e-16 1.072e-16 182.5304 706.07
DG4570 302.7132 105.0126 4.196e-16 2.227e-16 1.376e-16 85.9142 706.42
DG4571 302.6169 104.8214 3.655e-16 3.372e-16 1.598e-16 82.0451 705.74
DG4572 302.6975 105.677 3.872e-16 2.925e-16 1.236e-16 85.8049 706.64
DG4573 301.894 104.8044 3.636e-16 2.323e-16 7.956e-17 107.4001 705.38
DG4574 302.4574 105.5199 4.729e-16 2.451e-16 1.661e-16 93.1937 706.93
DG4575 302.4378 105.6513 2.824e-16 3.349e-16 1.601e-16 95.4255 706.01
DG4576 301.8729 105.65 4.418e-16 3.89e-16 1.512e-16 93.1102 704.82
