Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0001 13.1729 43.2097 6.055e-17 4.715e-17 2.149e-17 50.7352 1741.67
DG0772 18.7017 98.7291 5.466e-17 4.646e-17 1.732e-17 42.6266 1779.32
DG3566 37.6071 52.3021 2.088e-16 1.637e-16 5.961e-17 118.6058 1756.24
DG3567 37.7301 52.3282 7.147e-17 5.675e-17 3.094e-17 39.7935 1754.98
DG3568 37.4339 52.3474 8.078e-17 7.992e-17 4.396e-17 48.6757 1755.04
DG3569 37.7092 52.2449 5.636e-17 4.353e-17 2.235e-17 50.9446 1756.95
DG3570 37.8255 52.2213 1.077e-16 6.257e-17 2.893e-17 48.5695 1757.06
DG3571 37.6107 52.3232 7.849e-17 6.009e-17 2.17e-17 46.7007 1755.53
DG3572 37.486 52.2151 8.871e-17 8.483e-17 4.198e-17 37.0852 1755.51
DG3573 37.7941 52.4064 1.053e-16 7.617e-17 3.754e-17 41.7026 1757.51
DG3574 37.5987 52.1581 8.322e-17 6.296e-17 4.242e-17 46.434 1756.03
DG3575 37.5661 52.2237 9.122e-17 7.584e-17 2.647e-17 39.6196 1755.68
