Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4821 162.7348 111.4857 3.107e-16 3.329e-16 1.035e-16 165.8372 1252.19
DG4822 162.9625 111.5259 8.247e-17 6.743e-17 3.423e-17 135.7367 1249.91
DG4823 162.7401 112.2527 1.558e-16 1.353e-16 5.103e-17 51.0485 1252.45
DG4824 163.0725 110.9643 1.545e-16 1.427e-16 5.823e-17 67.5176 1252.44
DG4825 162.516 111.5078 1.615e-16 1.13e-16 5.779e-17 70.3545 1252.07
DG4826 162.3208 110.9216 1.058e-16 9.962e-17 2.38e-17 66.3545 1250.55
DG4827 163.0563 112.0474 1.508e-16 1.35e-16 5.936e-17 49.1069 1255.42
DG4828 162.7524 111.4209 9.208e-17 8.076e-17 4.097e-17 113.8704 1255.24
DG4829 162.3474 112.1942 1.47e-16 1.481e-16 7.22e-17 60.9612 1254.4
DG4830 162.5957 112.2855 2.357e-16 1.643e-16 7.565e-17 55.0338 1251.5
DG4831 162.9991 111.239 1.671e-16 1.265e-16 5.929e-17 61.2196 1252.05
DG4832 162.5332 111.4823 1.616e-16 1.451e-16 4.878e-17 63.0888 1253.53
DG4833 162.3138 111.6249 1.606e-16 9.352e-17 3.753e-17 99.3759 1253.33
DG4834 163.6113 111.8314 1.624e-16 1.349e-16 7.907e-17 52.7848 1253.25
DG4835 162.5362 110.6229 1.572e-16 1.289e-16 5.429e-17 54.9006 1250.67
DG4836 162.6582 111.3387 1.128e-16 5.765e-17 3.689e-17 63.247 1252.04
DG4837 162.9792 111.732 1.07e-16 9.445e-17 3.996e-17 99.245 1254.96
DG4838 163.1396 112.0954 1.151e-16 9.375e-17 3.73e-17 58.9963 1250.27
DG4839 162.2011 111.1224 1.24e-16 8.39e-17 3.476e-17 58.1417 1251.23
DG4840 163.2993 111.5458 1.062e-16 8.306e-17 4.941e-17 97.972 1252.29
DG4841 162.3187 111.4059 1.508e-16 1.406e-16 7.132e-17 49.9096 1252.51
DG4842 162.3903 110.9456 1.245e-16 1.238e-16 6.78e-17 71.1333 1250.35
DG4843 163.3678 111.4876 1.596e-16 1.079e-16 6.077e-17 49.6777 1255.96
DG4844 161.7403 111.2467 1.477e-16 1.059e-16 4.787e-17 52.2141 1250.42
DG4845 163.0988 111.0279 1.641e-16 1.177e-16 6.929e-17 56.9465 1253.85
DG4846 163.2419 111.4378 1.641e-16 1.406e-16 4.418e-17 67.296 1252.21
DG4847 162.5194 111.6776 1.115e-16 6.429e-17 3.756e-17 102.7741 1254.62
DG4848 162.3423 111.6558 2.027e-16 1.788e-16 6.904e-17 44.3071 1249.94
DG4849 163.4382 111.8353 1.84e-16 1.265e-16 4.935e-17 55.6985 1253.79
DG4850 162.6558 111.53 9.793e-17 1.051e-16 4.005e-17 81.5891 1251.31
DG4851 163.2658 111.2398 1.758e-16 1.456e-16 6.473e-17 60.4086 1252.36
DG4852 162.6174 111.647 1.417e-16 1.305e-16 5.109e-17 59.0398 1251.71
DG4853 163.0535 112.1809 1.767e-16 1.284e-16 5.997e-17 53.7916 1251.64
DG4854 162.9994 111.0211 2.043e-16 1.177e-16 6.81e-17 50.4877 1252.52
DG4855 162.996 110.8984 1.229e-16 1.021e-16 3.436e-17 81.7095 1251.81
DG4856 162.4366 111.5716 7.871e-17 9.422e-17 4.471e-17 103.5293 1254.72
DG4857 163.0058 112.0567 1.242e-16 1.083e-16 3.833e-17 54.0098 1251.46
DG4858 163.3016 111.1096 1.048e-16 6.599e-17 4.361e-17 66.3526 1250.17
DG4859 162.1556 111.6744 1.79e-16 1.745e-16 5.055e-17 65.6809 1254.57
DG4860 162.19 112.2807 1.616e-16 9.812e-17 5.164e-17 63.8607 1250.0
DG4861 161.6777 111.7993 1.453e-16 1.17e-16 5.462e-17 65.7642 1251.53
DG4862 162.9712 110.9917 8.012e-17 7.61e-17 3.798e-17 78.1128 1252.79
DG4863 162.1249 110.7389 1.409e-16 1.185e-16 4.968e-17 63.9569 1255.0
DG4864 162.9622 112.1003 1.094e-16 1.069e-16 6.501e-17 53.36 1250.71
DG4865 162.8096 111.3647 1.941e-16 1.319e-16 5.768e-17 51.3296 1251.76
DG4866 162.959 111.401 9.325e-17 8.203e-17 3.952e-17 115.9115 1253.76
