Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1024 301.3482 15.319 2.426e-15 1.598e-15 7.102e-16 423.4793 470.72
DG1025 301.5979 16.3982 1.046e-15 8.724e-16 3.115e-16 139.9954 470.36
DG1026 304.8432 15.2077 7.253e-16 5.73e-16 2.081e-16 179.8872 469.06
DG1027 301.2995 16.4615 9.921e-16 8.81e-16 3.396e-16 143.1249 470.03
DG1028 300.6441 14.7336 9.614e-16 8.617e-16 2.706e-16 129.1686 470.22
DG1029 300.9873 15.8909 1.452e-15 1.009e-15 4.561e-16 147.3595 469.49
DG1030 305.1186 15.6556 6.537e-16 5.907e-16 4.255e-16 119.8417 471.2
DG1031 302.2264 14.6776 1.174e-15 8.282e-16 3.588e-16 126.7698 469.29
DG1032 298.721 14.4211 1.225e-15 7.35e-16 3.973e-16 129.1198 470.42
DG1033 298.7835 16.131 9.581e-16 6.737e-16 3.936e-16 167.5484 470.69
DG1034 297.9763 15.4595 1.075e-15 6.208e-16 2.889e-16 126.7286 470.36
DG1035 298.4342 14.9583 1.181e-15 7.614e-16 4.075e-16 116.6151 469.41
DG1036 301.2174 15.3844 9.815e-16 6.529e-16 3.01e-16 162.2464 469.36
DG1037 299.2615 14.3103 8.992e-16 9.155e-16 3.306e-16 164.0008 469.92
DG1038 299.9976 14.9207 1.295e-15 6.695e-16 2.234e-16 165.3683 470.23
DG1039 302.9747 15.1044 6.203e-16 4.976e-16 2.212e-16 222.7497 471.06
DG1040 298.2124 14.8191 1.031e-15 8.319e-16 3.871e-16 149.5163 470.39
DG1041 298.1383 15.707 8.446e-16 7.037e-16 3.682e-16 127.7402 469.3
DG1042 305.2375 15.9375 1.022e-15 6.326e-16 3.146e-16 162.6343 470.17
DG1043 299.1874 14.5442 5.051e-16 5.374e-16 1.9e-16 179.5374 469.98
DG1044 298.7776 15.6312 9.386e-16 6.732e-16 3.41e-16 133.8166 469.49
DG4445 277.1059 12.0485 7.685e-16 7.251e-16 3.254e-16 245.7757 476.28
DG4446 276.9954 12.2371 1.396e-15 8.418e-16 4.854e-16 157.6594 476.36
DG4447 277.8238 12.2268 1.368e-15 8.242e-16 3.188e-16 140.1966 476.42
DG4448 278.7227 11.9769 1.523e-15 1.2e-15 4.078e-16 184.7994 476.8
DG4449 276.2895 11.8623 7.33e-16 7.624e-16 3.139e-16 171.0125 477.07
DG6766 289.1725 23.03 1.292e-15 7.491e-16 4.111e-16 194.4101 451.12
