Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1011 63.565 55.2978 6.799e-15 9.57e-15 3.36e-15 398.3409 184.04
DG3127 76.3203 75.4025 1.406e-14 1.08e-14 4.892e-15 596.7813 126.26
DG3128 76.2555 75.8509 1.747e-14 8.99e-15 4.895e-15 428.7131 126.18
DG3792 78.0992 65.7599 1.198e-14 8.278e-15 4.216e-15 432.9827 147.23
DG3793 78.7465 65.6325 1.265e-14 1.163e-14 3.979e-15 442.0443 146.57
DG3794 78.7731 65.6715 1.295e-14 9.565e-15 3.908e-15 480.9481 146.7
DG3795 78.1507 64.879 1.557e-14 1.01e-14 5.955e-15 539.4698 146.72
DG3860 83.5063 71.5805 4.962e-15 4.189e-15 1.913e-15 581.3908 191.19
DG3862 82.6749 71.4988 7.035e-15 6.374e-15 3.023e-15 425.4864 191.81
DG3864 83.8772 71.2349 7.332e-15 4.984e-15 2.37e-15 345.1918 190.36
DG4073 73.204 64.409 4.797e-15 4.503e-15 2.295e-15 467.1434 163.24
DG6740 94.4524 85.9352 9.734e-15 9.081e-15 4.312e-15 502.2352 150.18
DG6741 93.9117 86.7184 1.281e-14 9.376e-15 4.335e-15 635.8903 149.99
DG6742 94.1265 86.672 7.284e-15 6.255e-15 2.864e-15 452.6418 150.38
