Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1711 354.1605 91.6543 1.918e-14 1.33e-14 5.69e-15 1024.6148 194.3
DG1712 353.4092 92.5105 3.787e-15 3.266e-15 1.862e-15 377.1736 192.31
DG1713 354.2381 93.2543 7.343e-15 4.496e-15 2.518e-15 356.3583 192.99
DG1714 355.1278 91.6761 6.47e-15 5.646e-15 2.216e-15 421.5755 192.58
DG1715 355.8382 91.0639 5.982e-15 5.171e-15 2.842e-15 399.7198 193.05
DG1716 354.062 91.5918 7.997e-15 4.583e-15 2.116e-15 325.9386 193.29
DG1717 352.4333 91.2904 5.398e-15 3.778e-15 1.581e-15 387.8796 194.69
DG1718 353.8018 92.6743 6.841e-15 4.909e-15 2.507e-15 326.3991 193.24
DG1719 353.5288 92.7476 1.258e-14 5.4e-15 3.292e-15 416.9289 193.01
DG1720 354.4096 91.2119 6.805e-15 4.41e-15 2.383e-15 333.5433 192.68
