Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0884 31.4393 110.8803 3.476e-14 2.486e-14 8.97e-15 1719.3994 152.83
DG0885 32.3178 110.1416 9.005e-15 6.522e-15 3.078e-15 657.0922 153.89
DG0886 31.4936 113.5229 1.507e-14 1.037e-14 5.026e-15 547.9762 152.47
DG0887 29.6404 111.1312 1.488e-14 9.888e-15 5.852e-15 545.0039 152.37
DG0888 30.2633 111.5616 1.408e-14 1.326e-14 4.8e-15 555.0085 154.49
DG0889 29.2413 109.8309 8.828e-15 6.802e-15 2.832e-15 651.5565 151.29
DG0890 33.4633 109.8836 1.565e-14 1.039e-14 4.844e-15 498.5498 151.57
DG0891 30.1932 110.5515 1.41e-14 1.154e-14 5.92e-15 487.846 152.81
DG0892 31.2388 111.3905 9.121e-15 6.606e-15 2.72e-15 1191.5626 153.53
DG0893 30.1518 111.8034 1.384e-14 9.883e-15 4.868e-15 432.9847 152.54
DG0894 33.2685 112.8242 1.442e-14 7.922e-15 4.608e-15 390.3036 153.37
