Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0334 86.5379 159.4976 7.038e-15 6.438e-15 2.096e-15 620.7638 164.48
DG0335 88.4946 158.9491 6.374e-15 4.745e-15 2.718e-15 535.5429 164.53
DG0336 85.6 159.1976 7.589e-15 6.538e-15 3.738e-15 578.9638 164.37
DG0337 88.8295 159.5223 1.184e-14 7.611e-15 3.951e-15 470.0087 164.69
DG0338 85.1661 160.3322 1.121e-14 6.737e-15 2.115e-15 412.2433 164.59
DG6007 109.5807 161.3254 2.061e-14 1.196e-14 2.677e-15 1046.6131 189.36
DG6008 113.7164 160.6672 6.088e-15 6.132e-15 2.331e-15 366.1679 188.31
DG6009 113.3334 160.2124 5.654e-15 6.191e-15 1.571e-15 305.282 189.96
DG6010 109.4731 162.4443 4.859e-15 3.413e-15 1.998e-15 629.3955 188.42
DG6011 109.9852 159.7838 6.044e-15 4.857e-15 2.592e-15 284.3241 189.18
DG6012 113.2424 160.1868 7.132e-15 4.877e-15 1.988e-15 348.0297 188.41
DG6013 110.9112 163.0632 7.382e-15 6.997e-15 3.361e-15 372.1912 190.16
DG6014 104.9935 161.3502 6.844e-15 5.153e-15 2.232e-15 373.7777 190.38
DG6015 107.9748 161.188 4.355e-15 3.634e-15 1.685e-15 618.7326 189.47
DG6016 107.8046 161.5266 8.218e-15 4.433e-15 2.859e-15 365.1878 189.68
DG6017 109.8593 161.3261 5.127e-15 3.354e-15 1.098e-15 843.4608 190.17
DG6018 108.6615 160.4411 7.518e-15 3.157e-15 2.112e-15 368.1976 188.38
DG6019 108.8015 162.3362 8.566e-15 5.658e-15 2.568e-15 366.7571 190.5
