Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0816 357.1461 98.6882 3.892e-16 1.95e-16 1.487e-16 92.9704 810.23
DG0817 357.2009 98.6074 3.982e-16 3.603e-16 9.383e-17 80.1122 810.02
DG0818 357.3748 98.6659 3.307e-16 2.979e-16 1.416e-16 121.3734 810.36
DG0819 357.2277 98.5819 4.548e-16 4.937e-16 2.001e-16 104.6839 810.51
DG3829 341.7186 114.3065 1.054e-15 7.523e-16 2.593e-16 219.1814 808.88
DG3830 341.8021 114.8885 4.272e-16 3.622e-16 1.62e-16 95.5257 810.16
DG3831 341.3372 113.8917 4.643e-16 2.818e-16 9.879e-17 73.6129 808.95
DG3832 341.5059 114.8104 5.002e-16 3.492e-16 1.364e-16 88.1931 808.44
DG3833 341.4878 114.3286 3.76e-16 2.107e-16 1.032e-16 170.8432 809.34
DG3834 341.8654 114.2233 3.717e-16 3.218e-16 1.756e-16 100.4162 807.82
DG3835 341.5737 114.7355 4.918e-16 3.838e-16 1.19e-16 84.2704 808.29
DG3836 341.555 114.3887 2.997e-16 1.744e-16 1.214e-16 157.7734 808.43
DG3837 342.0185 114.368 3.24e-16 2.135e-16 1.18e-16 158.2826 807.99
DG3838 342.3151 114.3326 5.643e-16 4.089e-16 2.063e-16 75.5016 808.08
DG3839 341.7814 114.0252 4.233e-16 3.031e-16 1.225e-16 79.5095 811.14
DG3840 341.1815 114.2504 3.837e-16 2.552e-16 1.829e-16 79.6822 810.39
DG3841 341.2753 114.8826 3.176e-16 2.178e-16 1.143e-16 106.9335 807.53
DG3842 341.5847 114.748 3.339e-16 2.098e-16 9.441e-17 153.4156 809.44
DG3843 341.9402 114.0721 1.898e-16 2.447e-16 1.032e-16 129.4135 810.24
DG3844 341.9265 114.4607 3.804e-16 2.699e-16 1.484e-16 83.3105 809.32
DG3845 341.4679 113.7778 2.804e-16 2.213e-16 7.616e-17 109.8344 810.95
