Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4800 17.1454 87.5713 1.714e-15 9.936e-16 3.438e-16 180.027 698.78
DG4801 17.0495 87.4786 5.07e-16 3.484e-16 2.038e-16 107.6889 697.3
DG4802 17.4612 88.0981 5.424e-16 5.792e-16 1.809e-16 128.5629 700.89
DG4803 17.4304 88.1354 4.911e-16 5.291e-16 2.192e-16 133.7259 700.51
DG4804 17.4365 88.0753 7.107e-16 4.654e-16 2.626e-16 118.0717 699.18
DG4805 17.0036 86.8248 7.729e-16 4.94e-16 2.106e-16 119.0387 700.65
DG4806 17.4283 87.544 6.897e-16 4.717e-16 2.154e-16 99.431 699.03
DG4807 17.9217 87.5122 4.5e-16 3.623e-16 2.719e-16 103.9635 699.71
DG4808 17.6615 87.0449 5.878e-16 4.815e-16 2.352e-16 115.0137 698.0
DG4809 17.6453 87.8572 4.539e-16 3.542e-16 1.916e-16 102.5275 697.7
DG4810 16.9204 88.2799 9.584e-16 7.434e-16 1.851e-16 111.0191 697.34
DG4811 16.7219 88.1927 7.135e-16 4.673e-16 1.724e-16 93.7361 699.55
DG4812 17.1779 86.9012 5e-16 4.234e-16 1.652e-16 96.5858 699.91
DG4813 16.6976 87.4911 4.017e-16 3.056e-16 1.367e-16 165.4626 698.85
DG4814 16.8197 87.2491 8.215e-16 7.076e-16 2.605e-16 133.1154 700.06
DG4815 17.0369 86.9681 7.25e-16 5.603e-16 2.384e-16 109.1633 697.17
DG4816 17.0428 87.8911 6.817e-16 4.608e-16 1.957e-16 110.9478 699.21
DG4817 16.856 86.8476 6.89e-16 5.808e-16 2.481e-16 113.3628 699.18
DG4818 17.5413 87.2697 3.255e-16 3.332e-16 1.544e-16 123.5693 697.4
