Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0634 87.0269 57.6191 1.027e-15 1.226e-15 5.885e-16 227.6891 354.57
DG3498 59.1559 80.1486 1.25e-15 9.413e-16 4.579e-16 313.1363 353.33
DG3499 59.1298 79.673 1.582e-15 1.533e-15 5.231e-16 160.5227 353.91
DG3500 58.9333 79.7058 1.491e-15 1.295e-15 6.279e-16 168.806 353.13
DG3501 59.3574 80.3023 1.97e-15 1.27e-15 5.564e-16 140.1662 353.06
DG3502 59.0015 79.8705 1.947e-15 1.56e-15 5.722e-16 165.5395 353.41
DG6495 105.7445 28.623 1.198e-15 1.076e-15 5.27e-16 431.1908 359.57
DG6496 105.0249 28.5939 1.646e-15 1.153e-15 7.123e-16 145.3393 359.21
DG6497 106.0749 29.1481 2.238e-15 1.156e-15 8.727e-16 204.0758 359.85
DG6498 106.9265 28.8574 2.224e-15 1.932e-15 8.55e-16 195.0424 360.32
DG6499 105.8144 29.3198 1.039e-15 8.354e-16 5.041e-16 236.9577 359.59
DG6500 106.3246 28.3131 2.562e-15 1.782e-15 6.777e-16 209.4808 360.21
DG6501 104.7905 28.8151 1.777e-15 1.805e-15 6.857e-16 187.0064 359.75
