Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5489 356.8163 98.0625 3.032e-14 1.876e-14 6.476e-15 941.2591 160.23
DG5490 356.0657 97.9904 1.059e-14 8.374e-15 4.384e-15 514.286 162.15
DG5491 358.6278 96.5872 5.605e-15 6.103e-15 3.09e-15 545.2576 160.33
DG5492 355.6102 99.2896 1.234e-14 1.071e-14 3.758e-15 546.3307 159.74
DG5493 359.0351 97.831 1.146e-14 7.225e-15 3.218e-15 383.2462 161.5
DG5494 358.0606 96.2311 9.357e-15 7.649e-15 4.37e-15 452.5094 160.9
DG5495 357.2724 97.2813 1.38e-14 1.068e-14 5.263e-15 530.2082 161.32
DG5496 356.0374 99.5487 1.17e-14 9.064e-15 3.559e-15 421.6026 162.0
DG5497 356.9048 98.457 1.182e-14 6.983e-15 2.773e-15 460.6739 161.72
DG5498 356.9553 99.7712 1.168e-14 1.009e-14 3.706e-15 534.8085 160.94
DG5499 357.3438 98.3316 9.717e-15 8.362e-15 3.467e-15 404.1846 161.73
DG5500 357.2213 98.5126 1.08e-14 8.533e-15 3.562e-15 431.5887 162.25
DG5501 355.6529 98.0851 1.264e-14 8.31e-15 3.034e-15 395.3278 161.74
