Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1242 113.6746 136.9455 3.201e-15 2.055e-15 9.729e-16 314.5692 289.14
DG5560 112.4741 148.4942 2.124e-15 1.459e-15 6.274e-16 689.3572 277.7
DG5561 112.5379 148.4586 4.114e-15 2.809e-15 1.177e-15 285.766 276.87
DG5562 110.9484 148.3946 2.795e-15 2.06e-15 1.317e-15 323.1184 277.28
DG5563 112.8185 148.9689 2.883e-15 2.083e-15 9.904e-16 215.9909 276.43
DG5564 113.5917 147.7659 3.374e-15 2.409e-15 1.204e-15 303.3026 276.37
DG5565 114.1568 148.5639 2.145e-15 1.539e-15 9.425e-16 260.7328 278.13
DG5566 113.5329 148.8776 3.338e-15 2.471e-15 1.844e-15 249.3596 276.23
DG5567 114.4978 148.7651 2.444e-15 2.674e-15 1.096e-15 221.7279 277.55
DG5568 111.0634 148.3567 1.791e-15 1.456e-15 7.095e-16 325.4933 277.42
