Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG2662 9.621 152.287 8.542e-15 6.291e-15 1.483e-15 694.6853 312.39
DG2663 10.6323 154.0276 2.947e-15 2.093e-15 8.968e-16 283.9763 312.37
DG2664 5.9539 153.7929 3.189e-15 2.437e-15 1.183e-15 263.7716 311.55
DG2665 6.1486 151.9036 2.266e-15 1.919e-15 8.577e-16 225.01 312.12
DG2666 9.0372 151.7871 1.866e-15 1.642e-15 7.833e-16 394.6117 312.83
DG2667 10.1687 152.9719 1.8e-15 1.448e-15 5.991e-16 552.6583 312.53
DG2668 12.4922 152.346 2.047e-15 1.42e-15 6.468e-16 328.1334 312.78
DG2669 10.5129 151.465 2.371e-15 1.611e-15 9.68e-16 260.0447 312.05
DG2670 8.7541 152.1353 2.895e-15 2.502e-15 7.337e-16 193.8496 312.64
DG2671 9.8192 150.3797 2.139e-15 1.462e-15 7.313e-16 253.4144 312.38
DG2672 8.6606 153.5319 2.46e-15 2.569e-15 1.018e-15 246.8428 311.94
DG2673 9.4562 153.2818 3.082e-15 1.807e-15 8.207e-16 226.784 311.98
DG2674 11.9896 152.3898 2.37e-15 2.213e-15 8.841e-16 213.6442 311.93
DG2675 11.1443 153.7125 2.515e-15 2.029e-15 1.074e-15 208.1079 313.94
DG2676 6.8288 151.6665 1.925e-15 1.578e-15 5.019e-16 275.8599 311.74
DG2677 8.7325 153.4164 3.013e-15 1.625e-15 1.08e-15 220.8925 312.12
DG2678 7.8343 153.2368 1.717e-15 1.333e-15 5.485e-16 391.0705 312.26
DG2679 6.8638 152.6014 2.462e-15 2.995e-15 9.984e-16 276.9941 312.83
DG2680 8.1218 151.0135 2.97e-15 2.323e-15 1.255e-15 257.9142 311.8
DG2681 8.4614 151.358 2.805e-15 2.538e-15 1.136e-15 296.2731 311.2
DG2682 11.5952 152.9528 2.946e-15 1.321e-15 9.128e-16 217.8512 312.07
