Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0303 176.2463 70.1138 6.798e-16 5.229e-16 1.771e-16 207.574 1016.69
DG0304 176.45 69.9629 2.581e-16 2.233e-16 1.058e-16 104.8724 1016.06
DG0305 176.3621 70.3096 2.849e-16 2.025e-16 8.839e-17 67.9235 1016.08
DG0306 176.1028 69.8674 3.32e-16 1.9e-16 7.427e-17 71.9913 1016.52
DG0307 176.2581 69.8567 2.52e-16 1.931e-16 1.512e-16 82.9814 1016.39
DG0308 176.5274 70.0876 3.016e-16 2.533e-16 1.079e-16 82.521 1017.88
DG0309 176.21 70.3839 2.338e-16 2.312e-16 1.056e-16 80.7734 1016.13
DG0310 176.3392 69.9842 3.302e-16 2.704e-16 8.391e-17 81.0413 1015.61
DG0311 176.0943 70.0647 3.255e-16 2.708e-16 8.822e-17 70.5377 1017.56
DG0312 176.5139 70.254 2.304e-16 2.357e-16 8.224e-17 75.5782 1016.01
