Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0698 280.6123 81.2539 6.567e-16 3.915e-16 1.292e-16 161.2581 1096.26
DG0699 280.6178 81.3893 2.824e-16 2.231e-16 7.656e-17 69.6542 1096.24
DG0700 280.7581 81.3966 2.194e-16 2.337e-16 8.126e-17 72.6907 1097.05
DG0701 280.3424 81.3258 2.427e-16 1.952e-16 8.118e-17 67.8731 1098.25
DG0702 280.7766 80.9785 2.16e-16 1.773e-16 8.715e-17 68.691 1097.05
DG0703 280.5935 81.1236 2.65e-16 2.001e-16 7.969e-17 59.0899 1097.21
DG0704 280.9209 81.3855 2.413e-16 2.002e-16 8.624e-17 76.4343 1096.83
DG0705 280.7003 81.0362 2.863e-16 2.521e-16 8.252e-17 75.4649 1098.09
DG0706 280.7171 81.2204 2.045e-16 1.865e-16 8.66e-17 58.6112 1097.87
DG0707 280.7797 81.4599 2.49e-16 2.049e-16 1.139e-16 67.6986 1096.12
DG0708 280.2841 81.3198 2.493e-16 2.015e-16 8.49e-17 68.0067 1098.27
DG0709 280.624 81.2094 1.403e-16 1.378e-16 5.493e-17 74.0731 1097.13
