Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0002 176.625 35.4304 1.332e-16 7.427e-17 4.455e-17 65.5885 1311.04
DG4926 153.7528 25.6574 4.413e-16 2.491e-16 1.173e-16 154.7427 1345.09
DG4927 154.8461 25.9852 1.229e-16 9.194e-17 3.257e-17 68.9039 1344.51
DG4928 154.1455 25.0641 1.281e-16 1.229e-16 5.113e-17 50.2763 1344.6
DG4929 154.698 25.4682 1.633e-16 1.192e-16 6.545e-17 61.4534 1342.96
DG4930 152.0607 26.0006 1.476e-16 8.841e-17 6.475e-17 56.0846 1344.84
DG4931 154.2936 26.1944 2.011e-16 1.203e-16 6.253e-17 54.4488 1345.26
DG4932 154.6009 25.3064 9.438e-17 9.746e-17 4.468e-17 69.6814 1345.17
DG4933 152.4002 25.1494 1.649e-16 7.907e-17 6.263e-17 68.2117 1345.01
DG4934 152.8181 25.8235 1.482e-16 1.409e-16 6.425e-17 61.494 1345.72
DG4935 154.286 25.0091 1.055e-16 1.092e-16 6.957e-17 69.54 1344.94
DG4936 154.8976 25.1116 2.036e-16 1.055e-16 5.423e-17 58.9205 1344.05
DG4937 153.9392 26.1139 1.642e-16 1.236e-16 5.117e-17 54.9343 1345.57
DG4938 154.7271 25.482 8.197e-17 6.494e-17 3.938e-17 69.1506 1343.19
DG4939 152.6795 25.7463 9.69e-17 7.571e-17 3.782e-17 72.3298 1343.95
DG4940 153.4441 25.4572 7.875e-17 8.115e-17 3.257e-17 108.1295 1344.44
DG4941 153.5528 25.8687 2.061e-16 1.239e-16 5.41e-17 52.1365 1343.79
DG4942 154.3395 24.9007 1.148e-16 1.236e-16 4.443e-17 44.3882 1344.3
DG4943 152.7747 25.3413 1.578e-16 1.25e-16 5.617e-17 53.7469 1344.17
DG4944 153.6164 25.7076 1.093e-16 8.851e-17 3.527e-17 109.1169 1343.25
DG4945 153.9987 25.0612 1.791e-16 8.793e-17 7.352e-17 57.23 1345.28
DG4946 153.8225 25.58 1.455e-16 7.491e-17 4.153e-17 49.5049 1343.99
DG4947 153.1482 25.6751 1.761e-16 1.403e-16 7.471e-17 59.8665 1345.53
DG4948 153.7727 25.5974 2.118e-16 1.374e-16 5.049e-17 50.4761 1344.34
DG4949 155.4215 25.5955 2.093e-16 1.364e-16 5.562e-17 60.6901 1345.18
DG4950 152.9383 26.088 1.577e-16 1.344e-16 6.179e-17 70.6239 1344.48
DG4951 152.7514 25.5103 1.071e-16 7.889e-17 3.21e-17 86.4167 1344.37
DG4952 153.8728 26.1559 1.897e-16 1.193e-16 6.172e-17 48.7673 1344.0
DG4953 153.4971 25.1976 1.367e-16 1.208e-16 6.371e-17 56.0009 1343.11
DG4954 153.5516 26.2125 1.164e-16 1.158e-16 6.119e-17 48.8962 1345.36
DG4955 155.1747 25.8819 1.701e-16 1.175e-16 5.402e-17 64.1775 1343.54
DG4956 153.4771 25.0696 1.65e-16 1.331e-16 6.362e-17 68.5736 1344.63
DG4957 154.0844 25.8832 1.64e-16 9.549e-17 5.326e-17 55.7187 1343.3
DG4958 154.1922 25.0606 1.496e-16 1.341e-16 6.644e-17 70.693 1344.24
DG4959 153.8487 25.3612 1.434e-16 7.744e-17 3.249e-17 104.3565 1345.03
DG4960 153.3326 26.3461 1.694e-16 1.301e-16 5.911e-17 46.3612 1345.76
DG4961 152.6899 24.989 1.809e-16 1.24e-16 5.485e-17 52.4082 1344.6
DG6809 155.4254 18.345 8.76e-17 6.78e-17 4.165e-17 52.5494 1334.38
