Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG6705 270.694 134.8179 1.487e-16 1.049e-16 6.295e-17 115.3501 1742.88
DG6706 271.0648 134.6937 8.627e-17 5.778e-17 2.798e-17 40.0478 1744.01
DG6707 270.7662 134.7605 7.196e-17 4.239e-17 1.696e-17 71.4808 1743.7
DG6708 270.6796 134.7209 7.615e-17 4.605e-17 2.731e-17 34.2729 1743.77
DG6709 270.4411 134.9052 1.041e-16 7.268e-17 3.251e-17 39.9004 1744.27
DG6710 270.8041 134.8062 6.247e-17 3.553e-17 2.02e-17 80.8215 1744.58
DG6711 270.3509 134.9224 9.702e-17 8.402e-17 3.183e-17 49.922 1745.65
DG6712 270.5608 135.0363 7.36e-17 6.921e-17 4.095e-17 48.1866 1743.09
DG6713 270.6309 134.9969 6.518e-17 2.889e-17 2.474e-17 63.0613 1743.35
DG6714 270.5547 134.7638 9.861e-17 8.776e-17 3.301e-17 39.7754 1744.63
DG6715 270.4101 135.0775 7.368e-17 6.422e-17 3.331e-17 41.762 1742.85
DG6716 270.7731 134.9895 8.977e-17 6.647e-17 2.309e-17 42.5887 1743.41
DG6717 270.3574 134.8174 9.834e-17 5.539e-17 2.669e-17 46.8213 1742.81
DG6718 270.589 134.7694 7.017e-17 7.065e-17 2.378e-17 38.2161 1743.61
DG6719 270.2929 134.9674 7.779e-17 6.393e-17 2.765e-17 42.7792 1743.27
DG6720 270.3863 134.8302 1.012e-16 7.978e-17 3.273e-17 43.7922 1743.55
DG6721 270.3837 134.6659 7.479e-17 6.983e-17 3e-17 45.3498 1742.72
DG6722 270.7302 134.553 7.543e-17 6.008e-17 2.909e-17 38.8234 1743.06
DG6723 270.7103 134.862 8.026e-17 7.325e-17 2.798e-17 39.5921 1743.46
DG6724 270.6871 134.5272 5.209e-17 5.023e-17 2.22e-17 40.7987 1743.1
DG6725 270.7619 134.7409 8.042e-17 6.385e-17 2.66e-17 36.6418 1743.23
