Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5200 315.0733 80.0442 6.67e-15 4.175e-15 1.512e-15 443.8103 306.26
DG5201 315.416 79.5046 2.559e-15 1.949e-15 7.973e-16 216.3783 306.15
DG5202 314.961 79.6859 2.624e-15 1.987e-15 9.694e-16 238.7557 306.46
DG5203 314.7563 80.4717 2.421e-15 1.953e-15 8.841e-16 190.3364 306.35
DG5204 314.8244 80.2802 2.87e-15 2.122e-15 1.042e-15 256.2685 306.6
DG5205 314.6756 79.4128 2.229e-15 1.955e-15 7.31e-16 201.5594 305.52
DG5206 314.7774 80.666 2.551e-15 2.374e-15 1.101e-15 242.1214 306.44
DG5207 315.2309 79.0867 3.129e-15 1.605e-15 9.278e-16 225.6366 308.97
DG5208 314.6808 80.054 2.355e-15 1.928e-15 8.688e-16 211.333 306.75
DG5209 315.1168 79.5601 1.807e-15 1.292e-15 5.52e-16 225.5809 306.97
