Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3767 97.8872 71.4593 1.819e-16 1.35e-16 5.29e-17 52.0512 1253.14
DG3768 97.8923 71.5142 1.27e-16 1.586e-16 5.379e-17 64.638 1253.41
DG3769 97.7863 71.3901 1.787e-16 9.4e-17 5.142e-17 47.3523 1253.98
DG4293 87.0875 96.5822 2.28e-16 1.468e-16 5.658e-17 65.871 1269.79
DG4294 87.0328 96.5792 2.076e-16 1.241e-16 7.821e-17 69.581 1267.98
DG4295 87.098 96.5513 9.778e-17 8.574e-17 4.055e-17 125.172 1268.27
DG4296 87.0092 96.59 1.617e-16 1.587e-16 5.872e-17 63.706 1267.77
DG5185 111.2189 60.4546 5.144e-16 3.314e-16 1.185e-16 178.1566 1235.04
DG5186 111.0507 60.2102 2.473e-16 9.69e-17 7.858e-17 68.558 1233.57
DG5187 111.21 60.5932 1.841e-16 1.353e-16 6.735e-17 57.5133 1235.15
DG5188 111.1834 60.5703 2.52e-16 1.52e-16 7.601e-17 61.9991 1234.54
DG5189 111.3434 60.5682 1.378e-16 1.239e-16 6.984e-17 53.9383 1234.29
DG5190 111.2209 60.4331 2.564e-16 1.515e-16 5.928e-17 62.6487 1235.2
DG5191 111.1642 60.1696 2.124e-16 1.129e-16 7.152e-17 65.9109 1234.94
DG5192 111.3334 60.5001 2.191e-16 1.465e-16 6.503e-17 64.4113 1235.95
DG5193 111.5967 60.7022 1.812e-16 1.722e-16 8.801e-17 72.8773 1235.46
DG5194 111.5162 60.6664 1.711e-16 1.392e-16 5.289e-17 50.7425 1233.41
DG5195 111.4894 60.285 2.037e-16 1.424e-16 4.758e-17 55.6937 1234.45
DG5196 110.8917 60.4689 1.614e-16 1.397e-16 6.059e-17 54.735 1235.73
DG5197 111.41 60.6969 1.796e-16 1.5e-16 6.833e-17 47.6662 1235.59
DG5198 110.99 60.7882 2.204e-16 2.294e-16 6.152e-17 47.5907 1233.77
DG5199 111.1991 60.8701 2.42e-16 1.789e-16 5.893e-17 54.3478 1234.88
