Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0022 159.2379 104.3055 1.963e-15 1.29e-15 5.801e-16 274.2486 599.91
DG0023 158.7296 103.8655 6.52e-16 6.462e-16 2.992e-16 105.9454 599.59
DG0024 158.9454 104.7217 8.06e-16 6.674e-16 2.695e-16 117.7438 599.32
DG0025 159.3465 104.5889 6.281e-16 6.957e-16 2.977e-16 127.512 599.13
DG0026 159.0326 104.5006 8.516e-16 4.156e-16 2.717e-16 109.725 598.62
DG0027 159.5556 104.2469 8.857e-16 6.625e-16 2.673e-16 157.9363 598.8
DG0028 159.7689 104.3031 1.143e-15 5.658e-16 3.535e-16 148.6943 598.26
DG0029 160.0517 104.2233 5.385e-16 4.481e-16 2.308e-16 147.7525 599.51
DG0030 159.5012 104.7374 6.197e-16 5.511e-16 3.554e-16 127.1875 600.12
DG0031 159.2183 104.932 8.839e-16 6.202e-16 3.039e-16 107.8348 599.37
DG0032 159.6593 104.8528 1.049e-15 9.97e-16 3.049e-16 141.0982 598.97
DG0033 158.7895 103.8 7.862e-16 6.545e-16 3.054e-16 135.3741 599.9
DG0034 158.909 104.5364 8.025e-16 8.08e-16 3.275e-16 134.0049 599.45
DG0035 158.7301 103.9036 9.777e-16 6.33e-16 3.446e-16 156.5631 599.71
DG0036 159.1302 104.2686 4.758e-16 6.821e-16 2.112e-16 108.763 599.54
