Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1749 243.9447 82.787 4.401e-16 1.445e-16 1.024e-16 129.0535 708.86
DG5559 251.6186 58.0601 3.251e-16 2.889e-16 1.129e-16 104.7696 742.74
DG5629 237.2781 69.1454 9.997e-16 1.06e-15 3.904e-16 256.315 725.32
DG5630 237.5955 69.5488 4.546e-16 3.468e-16 1.828e-16 121.6882 723.62
DG5631 237.5189 69.0925 5.051e-16 3.804e-16 1.89e-16 112.2311 725.17
DG5632 237.6773 69.0134 7.001e-16 4.938e-16 1.82e-16 118.6092 725.81
DG5633 236.867 68.9177 3.674e-16 3.154e-16 1.146e-16 122.9174 726.4
DG5634 237.042 68.5721 4.389e-16 3.239e-16 1.968e-16 119.2617 725.55
DG5635 237.3469 68.9426 5.681e-16 5.336e-16 1.877e-16 106.4658 724.85
DG5636 237.6601 69.0445 4.479e-16 4.357e-16 2.063e-16 108.8925 725.98
DG5637 237.5176 69.1148 3.776e-16 3.886e-16 1.843e-16 89.0791 725.19
DG5638 237.4504 69.0864 2.569e-16 3.254e-16 1.224e-16 262.1323 724.45
DG5639 237.2457 69.5876 5.149e-16 4.175e-16 1.451e-16 91.3246 725.87
DG5640 236.8717 69.2018 3.902e-16 2.902e-16 1.56e-16 162.9612 724.41
DG5641 237.4173 69.3647 6.051e-16 4.244e-16 1.971e-16 83.1328 724.82
DG5642 237.2485 69.2381 6.266e-16 4.708e-16 2.461e-16 97.7529 725.56
DG5643 236.7701 68.7842 5.164e-16 3.237e-16 1.378e-16 95.0092 724.62
DG5644 236.8493 69.3067 4.787e-16 3.661e-16 1.994e-16 91.1834 724.84
