Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4524 81.8087 113.6389 7.652e-16 5.172e-16 2.68e-16 139.107 796.76
DG4525 81.6383 113.7902 2.888e-16 2.212e-16 1.215e-16 73.7256 797.48
DG4526 81.7392 113.2668 2.618e-16 2.517e-16 1.214e-16 78.4854 797.06
DG4527 81.9199 113.8989 2.988e-16 2.64e-16 1.338e-16 80.4584 797.43
DG4528 82.0404 113.5568 2.836e-16 2.482e-16 1.45e-16 83.8792 797.47
DG4529 81.75 113.5559 1.976e-16 1.738e-16 5.689e-17 166.4305 796.14
DG4530 81.4561 113.7973 3.373e-16 1.926e-16 1.12e-16 76.7539 798.96
DG4531 82.0356 113.7179 2.993e-16 2.524e-16 1.147e-16 76.6487 797.02
DG4532 81.9666 113.5351 3.285e-16 2.32e-16 1.201e-16 90.9963 797.18
DG4533 81.7571 113.4019 2.417e-16 2.865e-16 1.595e-16 79.7683 797.07
DG4534 81.6728 113.2897 3.047e-16 2.712e-16 1.015e-16 76.6078 797.69
DG4535 81.6589 114.0574 4.252e-16 3.135e-16 1.385e-16 74.6728 796.84
DG4536 81.6027 113.6519 3.362e-16 2.868e-16 1.143e-16 68.9694 797.7
