Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4360 356.9213 137.569 2.246e-15 1.377e-15 6.058e-16 397.9057 513.77
DG4361 357.0604 137.8773 6.325e-16 7.21e-16 3.874e-16 122.2264 513.95
DG4362 357.9038 138.3856 8.856e-16 8.038e-16 3.647e-16 137.3872 514.68
DG4363 357.5231 138.1873 8.508e-16 6.781e-16 3.358e-16 165.2276 513.04
DG4364 355.8621 138.1727 7.697e-16 6.785e-16 2.72e-16 173.5685 512.97
DG4365 358.2336 137.1107 8.643e-16 5.643e-16 2.81e-16 182.0024 514.35
DG4366 356.9086 137.2626 6.08e-16 4.738e-16 2.294e-16 212.5529 512.94
DG4367 356.2694 136.9913 8.929e-16 6.885e-16 2.894e-16 110.2206 514.33
DG4368 356.2787 137.6189 4.909e-16 4.998e-16 1.676e-16 146.7346 515.83
DG4369 357.6818 138.4312 1.212e-15 9.443e-16 3.083e-16 127.3609 514.42
DG4370 355.4993 137.184 8.397e-16 7.971e-16 2.674e-16 110.3785 512.76
DG4371 357.56 138.105 8.087e-16 6.406e-16 3.173e-16 130.3538 512.75
DG4372 357.8939 137.6377 1.007e-15 6.648e-16 2.941e-16 120.5313 512.98
DG4373 358.3341 137.3148 8.343e-16 5.594e-16 2.722e-16 126.5696 514.71
DG4374 357.1602 136.9907 5.904e-16 4.189e-16 2.544e-16 140.3001 512.73
DG4375 357.6541 137.8077 8.935e-16 5.622e-16 2.057e-16 131.7859 512.84
DG4376 355.6732 138.0504 1.074e-15 6.723e-16 2.702e-16 120.3991 513.16
DG4377 356.5273 137.1935 6.959e-16 6.389e-16 2.67e-16 219.5463 513.04
DG4378 355.7146 137.3174 4.98e-16 6.643e-16 2.027e-16 133.8463 512.8
DG4379 357.5697 137.5231 9.586e-16 5.378e-16 2.888e-16 156.331 515.13
