Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0227 38.6796 77.556 1.896e-15 1.425e-15 6.985e-16 225.537 315.44
DG1535 45.7373 104.4442 5.461e-15 5.165e-15 1.708e-15 721.4059 322.79
DG1536 46.3303 103.9639 2.022e-15 1.572e-15 7.305e-16 237.7934 322.22
DG1537 44.8533 104.5849 2.219e-15 2.018e-15 1.046e-15 256.5765 321.67
DG1538 45.2828 105.3081 1.717e-15 1.715e-15 5.396e-16 231.0601 322.57
DG1539 46.3728 104.6047 1.939e-15 1.652e-15 7.641e-16 213.2916 322.17
DG1540 45.574 104.02 2.687e-15 2.38e-15 9.366e-16 198.6057 323.4
DG1541 45.8303 104.663 2.147e-15 1.761e-15 8.079e-16 211.3539 323.77
DG1542 45.5244 104.9645 1.956e-15 1.968e-15 7.906e-16 182.3989 323.63
DG1543 46.1048 104.9182 2.036e-15 2.395e-15 7.359e-16 230.3333 324.7
DG1544 46.0146 103.5296 1.995e-15 1.593e-15 6.305e-16 232.7845 323.33
DG1545 45.2955 103.9587 2.894e-15 2.043e-15 9.194e-16 249.3204 321.25
