Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG6472 322.599 40.8622 1.095e-14 7.56e-15 2.045e-15 595.7557 272.44
DG6473 322.3013 41.6156 4.367e-15 2.457e-15 1.755e-15 239.9843 272.44
DG6474 324.3635 40.0206 5.746e-15 4.024e-15 1.611e-15 280.5869 272.33
DG6475 320.9531 40.3146 3.204e-15 2.886e-15 1.019e-15 261.5438 271.97
DG6476 321.8711 41.2175 3.661e-15 2.442e-15 1.18e-15 261.9832 272.21
DG6477 322.2545 40.907 3.551e-15 3.04e-15 1.083e-15 248.7407 272.82
DG6478 321.2636 40.8848 4.128e-15 3.082e-15 9.512e-16 314.8086 272.62
DG6479 322.6287 41.0116 3.285e-15 2.369e-15 1.292e-15 235.1178 272.71
DG6480 322.5053 40.1199 3.385e-15 2.716e-15 1.466e-15 307.7942 272.26
DG6481 323.2837 39.6173 3.766e-15 2.933e-15 9.783e-16 344.262 272.62
DG6482 322.3025 41.2844 4e-15 2.739e-15 1.384e-15 356.3242 272.1
DG6483 322.9303 40.0356 4.121e-15 2.412e-15 1.22e-15 258.9848 271.32
DG6484 324.9619 41.1058 3.913e-15 3.085e-15 1.047e-15 267.456 271.95
