Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4577 219.1304 62.4116 6.864e-15 2.859e-15 1.784e-15 258.588 357.44
DG4578 219.8107 61.8373 2.663e-15 2.469e-15 9.756e-16 184.7931 355.76
DG4579 219.6851 61.3924 2.657e-15 1.884e-15 9.895e-16 210.8608 356.84
DG4580 218.1503 62.318 2.517e-15 1.875e-15 9.598e-16 212.5753 357.18
DG4581 219.6923 62.3235 1.607e-15 1.22e-15 5.671e-16 236.1487 356.85
DG4582 219.2577 63.0327 2.499e-15 2.066e-15 6.064e-16 213.1353 357.21
DG4583 219.9406 62.4527 2.324e-15 1.939e-15 7.752e-16 260.3914 357.94
DG4584 219.6441 61.5621 2.053e-15 2.349e-15 7.894e-16 240.7265 356.5
DG4585 219.2842 62.423 2.067e-15 9.94e-16 5.188e-16 205.5396 356.27
DG4586 219.4454 62.2714 1.652e-15 1.66e-15 6.579e-16 202.1116 357.14
DG4587 220.3193 62.9107 2.727e-15 2.298e-15 1.033e-15 235.8864 356.61
DG4588 219.2692 61.7518 2.158e-15 2.338e-15 8.596e-16 234.7188 356.72
