Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1409 55.1964 93.9123 2.474e-15 1.768e-15 6.789e-16 371.9695 554.24
DG1410 55.4221 93.7597 1.076e-15 8.241e-16 3.79e-16 132.7743 554.79
DG1411 55.1102 93.664 9.256e-16 7.832e-16 2.729e-16 169.363 554.61
DG1412 55.4685 93.3442 9.73e-16 5.263e-16 3.99e-16 150.6341 554.93
DG1413 55.1759 93.7661 4.118e-16 5.164e-16 1.887e-16 233.2907 556.64
DG1414 55.0565 94.1462 6.64e-16 6.192e-16 2.807e-16 116.8989 556.35
DG1415 55.4378 94.5296 1.072e-15 6.613e-16 2.692e-16 125.2392 555.18
DG1416 55.3279 94.3331 1.147e-15 9.208e-16 4.36e-16 144.0666 556.61
DG1417 54.5974 93.4421 7.168e-16 5.423e-16 2.611e-16 104.4702 554.67
DG1418 55.1966 94.0507 5.677e-16 5.081e-16 1.899e-16 341.2851 555.11
DG1419 55.1806 93.6526 4.742e-16 4.382e-16 2.052e-16 256.1834 555.28
DG1420 54.9533 93.2619 8.211e-16 8.7e-16 3.471e-16 112.1165 556.15
