Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG4417 102.1904 149.0998 8.474e-16 6.677e-16 2.877e-16 248.6919 845.48
DG4418 101.368 149.1582 3.417e-16 1.888e-16 9.173e-17 77.9969 844.49
DG4419 102.7428 148.8794 4.609e-16 3.892e-16 1.279e-16 87.6094 843.94
DG4420 102.4126 148.6833 3.546e-16 2.517e-16 1.117e-16 99.5865 845.06
DG4421 101.6527 148.9275 3.666e-16 1.587e-16 9.664e-17 81.3327 843.51
DG4422 102.9871 149.5103 3.54e-16 2.817e-16 1.177e-16 91.1959 844.61
DG4423 102.289 149.4848 2.584e-16 1.576e-16 7.084e-17 118.6309 843.28
DG4424 103.158 148.8662 4.034e-16 2.92e-16 1.313e-16 87.4093 844.26
DG4425 102.0663 148.9515 3.376e-16 2.368e-16 1.535e-16 103.3288 843.82
DG4426 102.8855 149.1144 3.144e-16 1.875e-16 1.113e-16 69.5959 843.55
DG4427 101.4305 148.9466 4.553e-16 3.29e-16 1.564e-16 86.7647 844.2
DG4428 102.2884 149.2694 2.143e-16 1.784e-16 8.918e-17 93.4836 844.12
DG4429 102.2573 148.9523 3.458e-16 2.518e-16 1.264e-16 91.6902 844.4
DG4430 102.1993 148.9512 2.107e-16 1.755e-16 7.592e-17 159.6882 844.07
DG4431 101.6689 148.8565 3.199e-16 2.84e-16 8.193e-17 74.3222 844.47
DG4432 101.6418 149.3977 4.119e-16 3.09e-16 1.269e-16 77.9834 844.36
