Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0374 191.0489 135.3551 1.987e-15 1.53e-15 8.386e-16 275.3776 295.34
DG4300 189.5602 123.0021 9.752e-16 1.474e-15 6.553e-16 256.5279 311.59
DG5385 182.0775 147.2224 9.697e-15 8.328e-15 2.621e-15 438.2398 287.29
DG5386 180.7649 149.8607 2.926e-15 1.7e-15 8.646e-16 270.4796 288.13
DG5387 181.7207 146.8181 3.693e-15 2.658e-15 1.475e-15 268.3163 287.12
DG5388 183.1963 145.0981 2.805e-15 2.83e-15 1.287e-15 322.6084 286.3
DG5389 184.3028 144.1709 3.432e-15 3.234e-15 1.142e-15 246.7641 288.59
DG5390 182.9675 146.9479 3.572e-15 2.277e-15 1.222e-15 501.5051 289.13
DG5391 186.7245 148.2767 3.67e-15 2.829e-15 1.598e-15 252.7907 286.34
DG5392 177.7938 149.6326 4.957e-15 3.53e-15 1.206e-15 328.9364 288.51
DG5393 184.9618 147.2431 2.688e-15 3.097e-15 1.249e-15 248.4024 287.49
DG5394 186.3774 148.5254 2.939e-15 1.948e-15 8.501e-16 271.459 286.66
DG5395 181.492 146.9712 4.364e-15 2.993e-15 1.287e-15 300.0425 287.3
DG5396 186.0107 149.6913 4.158e-15 3.036e-15 1.044e-15 262.7018 287.21
DG5397 183.8087 147.4801 5.428e-15 3.217e-15 1.524e-15 256.0398 289.66
DG5398 183.5575 144.2808 4.634e-15 3.302e-15 1.152e-15 330.3877 286.38
DG5399 178.1474 145.6324 3.665e-15 2.018e-15 1.141e-15 243.1354 288.41
DG5400 179.8889 146.7759 3.525e-15 2.453e-15 1.524e-15 289.1264 288.97
DG5401 183.8166 146.5833 3.083e-15 2.885e-15 8.552e-16 462.9493 288.37
DG5402 180.3605 149.4639 3.912e-15 2.345e-15 1.268e-15 249.5423 288.35
DG5403 184.984 145.5546 3.314e-15 2.407e-15 1.464e-15 264.0029 287.18
DG5404 180.9008 149.3895 3.219e-15 2.815e-15 1.024e-15 251.8168 286.78
DG5405 184.0767 146.2293 2.139e-15 2.045e-15 7.816e-16 348.6952 287.06
DG5406 182.9021 147.4169 3.994e-15 2.323e-15 1.01e-15 264.7197 287.5
DG5407 184.4647 146.7626 3.025e-15 1.806e-15 8.886e-16 566.4145 287.15
DG5408 188.1035 148.8741 3.797e-15 2.584e-15 1.734e-15 329.4022 286.6
DG5409 179.3044 146.5343 4.124e-15 3.046e-15 1.304e-15 303.65 286.9
DG5410 178.1688 147.0288 3.818e-15 2.118e-15 1.511e-15 281.041 286.75
DG5411 184.1103 144.5061 2.468e-15 2e-15 7.765e-16 306.8132 286.85
DG5412 184.1555 148.7461 4.4e-15 3.746e-15 1.383e-15 261.3885 288.33
DG5413 178.2875 147.7351 4.429e-15 2.782e-15 1.349e-15 247.1862 287.29
DG5414 182.2922 146.0694 2.916e-15 2.101e-15 9.743e-16 338.0102 286.75
DG5415 182.9156 149.9677 4.404e-15 2.633e-15 1.535e-15 300.9972 287.43
DG5416 186.8893 149.6533 5.815e-15 4.4e-15 2.154e-15 301.0735 289.19
DG5834 181.899 146.677 4.482e-15 2.909e-15 1.058e-15 283.8704 282.05
DG5835 182.0039 146.5533 2.855e-15 1.666e-15 1.314e-15 222.5897 281.87
DG5836 182.5001 146.3334 2.598e-15 2.568e-15 9.619e-16 226.6446 281.8
