Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG0755 61.7686 21.9555 2.019e-16 1.127e-16 5.302e-17 45.6394 2008.88
DG0756 61.6598 22.1488 6.284e-17 5.208e-17 2.377e-17 35.0913 2008.44
DG0757 61.6797 22.0571 5.878e-17 3.692e-17 1.452e-17 62.2331 2009.37
DG0758 61.4941 21.9418 6.16e-17 5.465e-17 3.034e-17 40.8502 2008.52
DG0759 62.3544 21.9131 6.611e-17 4.447e-17 2.236e-17 34.4619 2008.63
DG0760 61.5187 22.0308 6.85e-17 6.882e-17 2.337e-17 37.1024 2009.22
DG0761 61.3564 21.9879 4.913e-17 5.287e-17 2.734e-17 36.7711 2008.76
DG0762 61.6704 21.989 4.022e-17 3.282e-17 1.584e-17 74.5545 2009.06
DG0763 61.743 21.9678 6.662e-17 5.675e-17 2.363e-17 46.0588 2008.99
DG0764 61.5074 21.9107 8.748e-17 6.357e-17 2.669e-17 32.0518 2009.14
DG0765 61.7302 22.0315 5.236e-17 5.676e-17 1.778e-17 34.6853 2009.09
DG0766 61.7652 21.847 8.248e-17 5.44e-17 3.505e-17 43.17 2008.82
DG0767 62.0257 21.9033 5.999e-17 6.292e-17 2.525e-17 42.0876 2009.79
DG0768 61.2459 21.8443 7.737e-17 4.551e-17 2.725e-17 40.767 2010.07
DG0769 61.7417 22.0597 6.822e-17 6.261e-17 2.279e-17 38.1508 2008.89
DG4797 106.1974 72.8919 7.809e-17 5.872e-17 2.148e-17 40.0581 1979.24
DG4798 106.139 72.8336 6.054e-17 5.846e-17 2.381e-17 31.6737 1979.38
DG4799 106.1887 72.8067 4.621e-17 3.928e-17 1.375e-17 39.0822 1978.99
DG5240 120.2762 61.6439 7.41e-17 5.602e-17 2.964e-17 40.659 1974.36
DG5241 120.3014 61.67 5.766e-17 6.298e-17 2.081e-17 37.8055 1974.24
DG5461 56.1802 58.2922 8.1e-17 7.185e-17 2.177e-17 43.6049 1983.84
DG5462 56.1916 58.2274 7.462e-17 7.68e-17 2.93e-17 37.6243 1983.6
DG5463 56.1735 58.2643 1.114e-16 8.383e-17 3.162e-17 48.5629 1983.43
DG5464 56.2379 58.3104 8.575e-17 5.991e-17 2.831e-17 40.4204 1983.96
