Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG1728 121.1969 170.5015 1.363e-15 1.227e-15 3.395e-16 383.3134 690.91
DG1729 121.5258 171.0037 4.78e-16 3.433e-16 1.08e-16 127.489 691.83
DG1730 118.6507 170.3862 5.709e-16 4.447e-16 2.034e-16 107.1283 691.89
DG1731 119.9036 170.3449 6.369e-16 5.326e-16 2.297e-16 98.967 691.03
DG1732 120.2872 170.1972 7.046e-16 6.227e-16 2.337e-16 112.3365 691.11
DG1733 119.4678 170.122 5.77e-16 5.674e-16 2.08e-16 125.6611 691.7
DG1734 124.5293 170.3293 5.114e-16 4.205e-16 2.098e-16 101.148 691.48
DG1735 122.2291 170.2392 5.261e-16 5.07e-16 1.906e-16 214.4885 691.92
DG1736 121.4116 170.2302 4.325e-16 3.729e-16 1.786e-16 180.273 691.01
DG1737 120.6461 170.9298 9.217e-16 5.475e-16 2.228e-16 118.1796 690.85
DG1738 119.4811 170.5645 6.82e-16 3.946e-16 2.055e-16 101.0878 691.71
DG1739 121.2932 170.4173 6.82e-16 6.415e-16 2.609e-16 102.3202 690.63
DG1740 119.9064 170.0266 4.324e-16 3.735e-16 1.684e-16 119.1697 690.44
DG1741 117.0812 170.1896 4.424e-16 2.765e-16 1.437e-16 139.2818 691.91
