Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG6582 138.5947 92.9883 1.132e-15 1.036e-15 4.084e-16 259.9011 729.11
DG6583 139.2384 93.7008 6.786e-16 5.362e-16 2.631e-16 129.3162 730.47
DG6584 138.5742 93.2747 7.551e-16 5.892e-16 2.293e-16 111.2312 728.74
DG6585 137.7039 92.4171 6.699e-16 4.622e-16 2.281e-16 126.7513 728.56
DG6586 139.2894 93.3563 5.651e-16 3.757e-16 2.496e-16 88.7996 731.12
DG6587 138.3083 93.4921 6.719e-16 3.676e-16 1.892e-16 106.4198 730.17
DG6588 137.7427 92.5419 3.43e-16 3.036e-16 1.436e-16 140.0287 728.48
DG6589 139.6621 92.9305 6.476e-16 4.271e-16 2.014e-16 122.1241 728.31
DG6590 138.032 92.7027 3.239e-16 3.078e-16 1.41e-16 159.8371 729.05
DG6591 138.7852 93.3379 6.117e-16 4.114e-16 2.167e-16 93.371 729.96
DG6592 138.4911 93.3258 3.876e-16 3.048e-16 1.77e-16 245.3413 728.84
DG6593 137.8949 92.884 7.165e-16 4.998e-16 2.407e-16 119.9974 729.29
DG6594 138.1191 92.2446 4.784e-16 3.577e-16 1.855e-16 99.766 729.58
DG6595 138.7354 92.9214 4.902e-16 3.505e-16 1.285e-16 237.0614 730.86
DG6596 138.1088 92.4409 3.963e-16 3.005e-16 1.333e-16 158.056 731.38
DG6597 138.7932 91.9054 6.738e-16 5.576e-16 2.294e-16 101.6385 730.58
DG6598 138.5059 92.1955 7.726e-16 5.278e-16 2.651e-16 96.9207 728.5
DG6599 138.2463 93.2089 4.051e-16 3.218e-16 1.438e-16 111.4908 730.8
DG6600 139.5008 92.8199 4.99e-16 3.839e-16 1.551e-16 98.5816 732.16
DG6601 138.5282 92.6039 3.924e-16 3.868e-16 1.593e-16 83.876 730.01
DG6602 138.6524 93.4749 4.375e-16 3.923e-16 2.501e-16 105.1015 729.36
DG6603 139.3557 92.6411 8.221e-16 6.231e-16 2.389e-16 114.7419 728.01
DG6604 138.8325 92.5323 6.129e-16 4.092e-16 2.148e-16 107.5065 729.84
DG6605 139.1789 93.0085 5.997e-16 5.212e-16 1.873e-16 127.0807 727.71
DG6606 139.3505 93.2701 5.005e-16 3.68e-16 2.132e-16 96.9656 729.07
DG6607 138.9147 93.1044 5.856e-16 6.565e-16 2.565e-16 101.3033 728.18
DG6608 139.2955 93.0951 4.929e-16 4.017e-16 1.648e-16 101.0498 728.16
DG6609 139.0773 92.9035 3.852e-16 3.217e-16 1.468e-16 140.8081 729.08
