Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3378 313.7815 15.5934 1.362e-15 7.456e-16 2.694e-16 180.5742 732.82
DG3379 312.8898 15.609 4.394e-16 3.431e-16 1.586e-16 100.9518 734.51
DG3380 314.9404 15.7404 4.359e-16 3.286e-16 1.53e-16 85.9514 733.2
DG3381 312.7145 15.6349 5.217e-16 3.376e-16 1.939e-16 103.9501 734.09
DG3382 314.6235 15.7408 4.136e-16 2.647e-16 1.14e-16 103.9515 733.59
DG3383 312.6864 15.2538 4.355e-16 2.606e-16 1.173e-16 125.7065 733.45
DG3384 314.3982 15.4192 5.741e-16 3.018e-16 1.175e-16 135.6427 733.6
DG3385 313.7473 15.6305 4.357e-16 3.093e-16 1.437e-16 93.94 734.53
DG3386 312.3724 15.671 5.313e-16 2.774e-16 1.296e-16 74.0386 733.49
DG3387 312.7729 15.7036 3.766e-16 3.731e-16 1.508e-16 86.3597 733.23
