Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3115 15.1463 64.6801 8.435e-16 3.309e-16 1.291e-16 244.2681 941.69
DG3116 15.245 64.9457 1.521e-16 1.311e-16 6.935e-17 87.1998 942.44
DG3117 15.2758 64.5276 3.616e-16 2.135e-16 1.169e-16 75.5166 942.16
DG3118 15.2451 64.3946 4.222e-16 2.746e-16 9.435e-17 66.4485 943.61
DG3119 15.3678 64.4845 2.678e-16 1.872e-16 1.046e-16 65.9395 942.05
DG3120 15.1021 64.4566 2.293e-16 1.836e-16 8.428e-17 76.5278 940.45
DG3121 15.2252 64.5261 2.047e-16 7.884e-17 7.374e-17 111.5486 941.17
DG3122 15.38 64.3976 3.254e-16 1.995e-16 6.774e-17 77.8823 942.81
DG3123 14.9377 64.5499 2.312e-16 2.215e-16 7.048e-17 58.963 942.25
DG3124 15.2793 64.6253 2.241e-16 1.683e-16 6.684e-17 126.0808 941.36
DG3125 14.968 64.6495 2.787e-16 1.957e-16 8.175e-17 81.2666 942.42
DG3126 15.2342 64.4975 1.894e-16 2.031e-16 8.046e-17 78.608 941.63
DG4221 1.0861 76.8855 2.778e-16 2.841e-16 1.05e-16 64.6761 940.9
DG4222 1.1794 76.9427 2.656e-16 1.905e-16 1.423e-16 80.0242 940.93
DG4223 1.2166 77.0005 1.949e-16 1.633e-16 6.994e-17 114.4997 941.34
DG4224 1.32 76.883 2.514e-16 2.448e-16 8.351e-17 74.3025 941.36
