Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG3983 136.5866 31.3939 1.114e-14 5.842e-15 2.332e-15 514.0933 282.52
DG3984 138.5566 30.1959 3.325e-15 3.079e-15 1.559e-15 254.1474 282.48
DG3985 138.8935 32.0295 2.276e-15 2.202e-15 1.045e-15 412.7665 282.36
DG3986 133.6106 31.1389 5.15e-15 3.425e-15 1.358e-15 333.4113 282.53
DG3987 139.01 32.3547 3.191e-15 2.822e-15 1.204e-15 252.9423 283.02
DG3988 135.9731 29.1659 5.21e-15 2.604e-15 1.543e-15 220.3571 283.33
DG3989 134.1534 31.6464 3.954e-15 2.545e-15 1.501e-15 315.4187 282.72
DG3990 138.3841 32.4148 2.53e-15 2.314e-15 9.822e-16 456.3716 282.12
DG3991 134.9516 29.2811 1.976e-15 2.761e-15 1.236e-15 222.2613 282.33
DG3992 138.9159 32.2084 5.125e-15 2.661e-15 1.261e-15 325.6743 282.98
DG3993 135.6654 31.9465 3.059e-15 2.144e-15 1.09e-15 576.1292 281.65
DG3994 136.9897 32.9071 4.352e-15 2.988e-15 1.621e-15 239.6072 280.68
DG3995 134.4804 31.1021 3.311e-15 3.063e-15 1.534e-15 262.49 282.41
DG3996 135.0554 31.2738 2.163e-15 2.269e-15 8.369e-16 603.5383 282.01
DG3997 137.004 31.2652 2.681e-15 1.66e-15 1.126e-15 470.2158 281.35
DG3998 137.1187 29.384 2.947e-15 2.522e-15 1.203e-15 294.3024 282.92
DG3999 138.9728 30.3405 2.52e-15 1.945e-15 8.645e-16 441.7956 282.27
DG4000 135.5268 29.6395 3.887e-15 3.063e-15 1.343e-15 337.7669 282.32
DG4001 138.1776 31.6872 1.543e-15 1.534e-15 7.906e-16 557.4722 282.15
DG4002 141.0685 31.3295 2.395e-15 1.989e-15 1.456e-15 257.5101 281.58
DG4003 133.3056 30.7992 3.83e-15 3.413e-15 1.782e-15 288.6561 282.75
DG4004 134.3342 30.3604 3.005e-15 2.451e-15 1.288e-15 235.099 282.54
DG4005 135.1579 32.4785 3.352e-15 3.241e-15 1.239e-15 276.7861 282.77
DG4006 135.2253 30.534 4.54e-15 4.201e-15 1.098e-15 279.1132 281.86
DG4007 139.0327 31.3691 3.676e-15 2.525e-15 1.021e-15 217.4122 282.63
