Name Equatorial Polar BlueF GreenF RedF Size RadialVelocity
DG5704 291.0753 78.4585 9.283e-15 5.314e-15 1.769e-15 636.6487 312.93
DG5705 290.1511 78.2769 3.122e-15 1.599e-15 1.126e-15 235.96 313.39
DG5706 291.022 77.9852 2.844e-15 1.673e-15 1.02e-15 232.8867 313.63
DG5707 290.7678 79.02 3.719e-15 3.269e-15 1.251e-15 173.2634 314.34
DG5708 291.7817 79.1904 3.771e-15 2.63e-15 9.551e-16 205.202 313.73
DG5709 290.8933 78.7692 3.054e-15 3.09e-15 1.113e-15 244.2119 313.33
DG5710 290.9107 77.8372 2.8e-15 2.423e-15 1.064e-15 278.4533 313.75
DG5711 291.0401 77.8845 3.081e-15 1.707e-15 1.146e-15 220.7377 312.69
DG5712 290.7613 78.6937 3.709e-15 2.282e-15 6.936e-16 245.024 313.42
DG5713 290.9003 78.7695 2.308e-15 2.416e-15 1.007e-15 192.6537 314.25
DG5714 291.4359 79.3294 3.879e-15 2.241e-15 1.066e-15 214.5737 312.76
